Date,VHT
2025-01-08,253.95594787597656
2025-01-10,252.1053924560547
2025-01-13,255.20919799804688
2025-01-14,252.46766662597656
2025-01-15,253.67198181152344
2025-01-16,254.73924255371094
2025-01-17,253.13348388671875
2025-01-21,257.7157897949219
2025-01-22,257.3045654296875
2025-01-23,260.437744140625
2025-01-24,260.87835693359375
2025-01-27,266.1264343261719
2025-01-28,264.7850646972656
2025-01-29,263.3359680175781
2025-01-30,266.1069030761719
2025-01-31,265.117919921875
2025-02-03,265.7152404785156
2025-02-04,265.1963195800781
2025-02-05,268.11407470703125
2025-02-06,265.6858825683594
2025-02-07,263.7863464355469
2025-02-10,263.34576416015625
2025-02-11,262.5625
2025-02-12,262.3470458984375
2025-02-13,263.6296691894531
2025-02-14,261.1231384277344
2025-02-18,260.87835693359375
2025-02-19,263.99200439453125
2025-02-20,265.21588134765625
2025-02-21,263.16949462890625
2025-02-24,264.6381530761719
2025-02-25,266.3614501953125
2025-02-26,264.8046569824219
2025-02-27,263.0813903808594
2025-02-28,266.1754455566406
2025-03-03,266.1264343261719
2025-03-04,263.9331970214844
2025-03-05,266.6845703125
2025-03-06,265.7544250488281
2025-03-07,265.8816833496094
2025-03-10,262.6701354980469
2025-03-11,260.19293212890625
2025-03-12,257.9409484863281
2025-03-13,256.15899658203125
2025-03-14,258.5480041503906
2025-03-17,261.7889404296875
2025-03-18,261.553955078125
2025-03-19,262.0141906738281
2025-03-20,262.0337219238281
2025-03-21,261.367919921875
2025-03-24,263.7471923828125
2025-03-25,260.406494140625
2025-03-26,259.0702209472656
2025-03-27,259.5418701171875
2025-03-28,258.3136291503906
2025-03-31,260.11175537109375
2025-04-01,255.39544677734375
2025-04-02,257.3507385253906
2025-04-03,254.5701141357422
2025-04-04,240.65713500976562
2025-04-07,239.3405303955078
2025-04-08,236.3732147216797
2025-04-09,247.36801147460938
2025-04-10,240.04795837402344
2025-04-11,243.7816619873047
2025-04-14,247.033935546875
2025-04-15,245.53060913085938
2025-04-16,242.84825134277344
2025-04-17,241.83621215820312
2025-04-21,236.55007934570312
2025-04-22,241.06983947753906
2025-04-23,242.56329345703125
2025-04-24,246.07102966308594
2025-04-25,247.0830535888672
2025-04-28,248.06561279296875
2025-04-29,249.57875061035156
2025-04-30,251.42596435546875
2025-05-01,245.33412170410156
2025-05-02,248.81234741210938
2025-05-05,248.05580139160156
2025-05-06,240.97157287597656
2025-05-07,242.8187713623047
2025-05-08,241.1385955810547
2025-05-09,238.46604919433594
2025-05-12,244.5186004638672
2025-05-13,237.6996612548828
2025-05-14,232.58056640625
2025-05-15,235.58717346191406
2025-05-16,240.2052001953125
2025-05-19,242.20957946777344
2025-05-20,243.07424926757812
2025-05-21,237.11996459960938
2025-05-22,235.40048217773438
2025-05-23,234.95834350585938
2025-05-27,238.2891845703125
2025-05-28,236.92343139648438
2025-05-29,239.0752410888672
2025-05-30,239.49774169921875
2025-06-02,240.0184783935547
2025-06-03,240.74560546875
2025-06-04,241.2073974609375
2025-06-05,241.06983947753906
2025-06-06,243.34934997558594
2025-06-09,243.03494262695312
2025-06-10,245.8548583984375
2025-06-11,245.63870239257812
2025-06-12,247.1813201904297
2025-06-13,245.90399169921875
2025-06-16,245.27516174316406
2025-06-17,241.3842315673828
2025-06-18,241.1680908203125
2025-06-20,240.02830505371094
2025-06-23,240.26412963867188
2025-06-24,243.46725463867188
2025-06-25,243.38865661621094
2025-06-26,243.9331512451172
2025-06-27,243.59779357910156
2025-06-30,244.958984375
2025-07-01,247.84910583496094
2025-07-02,246.1919708251953
2025-07-03,246.56678771972656
2025-07-07,244.12054443359375
2025-07-08,245.23516845703125
2025-07-09,246.87257385253906
2025-07-10,248.23377990722656
2025-07-11,245.7283477783203
2025-07-14,245.9256591796875
2025-07-15,241.2501678466797
2025-07-16,244.2093505859375
2025-07-17,241.87161254882812
2025-07-18,240.01719665527344
2025-07-21,238.65599060058594
2025-07-22,243.01580810546875
2025-07-23,247.97731018066406
2025-07-24,246.73448181152344
2025-07-25,248.08583068847656
2025-07-28,246.01441955566406
2025-07-29,244.34742736816406
2025-07-30,244.1698760986328
2025-07-31,238.19236755371094
2025-08-01,239.10972595214844
2025-08-04,242.60153198242188
2025-08-05,241.85186767578125
2025-08-06,238.31076049804688
2025-08-07,235.86451721191406
2025-08-08,237.87673950195312
2025-08-11,238.0641632080078
2025-08-12,240.13555908203125
2025-08-13,244.2685089111328
2025-08-14,245.22531127929688
2025-08-15,249.10179138183594
2025-08-18,248.5987548828125
2025-08-19,249.7626953125
2025-08-20,251.16336059570312
2025-08-21,250.62083435058594
2025-08-22,252.9684295654297
2025-08-25,249.19058227539062
2025-08-26,250.8477020263672
2025-08-27,250.95620727539062
2025-08-28,250.10791015625
2025-08-29,251.6072235107422
2025-09-02,252.16946411132812
2025-09-03,251.26197814941406
2025-09-04,252.238525390625
2025-09-05,253.5010986328125
2025-09-08,253.2347869873047
2025-09-09,254.69459533691406
2025-09-10,252.1102752685547
2025-09-11,256.4109191894531
2025-09-12,253.4221954345703
2025-09-15,251.24227905273438
2025-09-16,251.3408966064453
2025-09-17,251.78477478027344
2025-09-18,253.0867919921875
2025-09-19,252.3667449951172
2025-09-22,252.64292907714844
2025-09-23,252.95858764648438
2025-09-24,251.98484802246094
2025-09-25,247.92361450195312
2025-09-26,250.8061065673828
2025-09-29,251.5490264892578
2025-09-30,257.1455993652344
2025-10-01,264.1685485839844
2025-10-02,264.0199890136719
2025-10-03,267.0213317871094
2025-10-06,265.9317321777344
2025-10-07,266.0208740234375
2025-10-08,266.7637939453125
2025-10-09,266.45672607421875
2025-10-10,262.22711181640625
2025-10-13,262.1973876953125
2025-10-14,262.9006652832031
2025-10-15,263.9605712890625
2025-10-16,263.65350341796875
2025-10-17,264.97088623046875
2025-10-20,268.120849609375
2025-10-21,268.43780517578125
2025-10-22,269.38873291015625
2025-10-23,269.8741149902344
2025-10-24,270.07220458984375
2025-10-27,271.1816101074219
2025-10-28,269.38873291015625
2025-10-29,267.0213317871094
2025-10-30,267.3581237792969
2025-10-31,267.82366943359375
2025-11-03,267.5760498046875
2025-11-04,268.23968505859375
2025-11-05,269.58685302734375
2025-11-06,269.64630126953125
2025-11-07,270.092041015625
2025-11-10,272.1919860839844
2025-11-11,278.6206359863281
2025-11-12,281.8101806640625
2025-11-13,281.0672607421875
2025-11-14,279.86871337890625
2025-11-17,279.5814514160156
2025-11-18,281.2158508300781
2025-11-19,280.8790588378906
2025-11-20,279.10595703125
2025-11-21,285.0591735839844
2025-11-24,287.14923095703125
2025-11-25,293.2311706542969
2025-11-26,292.99346923828125
2025-11-28,291.745361328125
2025-12-01,287.4761047363281
2025-12-02,285.5742492675781
2025-12-03,287.1987609863281
2025-12-04,285.60394287109375
2025-12-05,284.48468017578125
2025-12-08,281.36444091796875
2025-12-09,278.45220947265625
2025-12-10,282.05780029296875
2025-12-11,284.5738220214844
2025-12-12,285.1780090332031
2025-12-15,288.3675842285156
2025-12-16,284.9997253417969
2025-12-17,284.1479187011719
2025-12-18,284.0283203125
2025-12-19,286.3896179199219
2025-12-22,288.7209777832031
2025-12-23,287.95379638671875
2025-12-24,289.3785400390625
2025-12-26,289.62762451171875
2025-12-29,288.92022705078125
2025-12-30,288.3921813964844
2025-12-31,286.7881164550781
2026-01-02,287.684814453125
2026-01-05,287.25640869140625
2026-01-06,292.8257751464844
2026-01-07,296.1634216308594
2026-01-08,293.2043762207031
2026-01-09,291.8892517089844
2026-01-12,291.49072265625
2026-01-13,290.2951354980469
2026-01-14,292.43719482421875
2026-01-15,290.8829650878906
2026-01-16,288.6412658691406
2026-01-20,288.29254150390625
2026-01-21,293.2840576171875
2026-01-22,293.8519592285156
2026-01-23,291.650146484375
2026-01-26,292.7859191894531
2026-01-27,288.4420166015625
2026-01-28,285.7818603515625
2026-01-29,285.0246276855469
2026-01-30,286.22021484375
2026-02-02,287.94384765625
2026-02-03,285.28369140625
2026-02-04,287.7844543457031
2026-02-05,284.8652648925781
2026-02-06,290.1257629394531
2026-02-09,287.8840637207031
2026-02-10,286.49920654296875
2026-02-11,287.7146911621094
2026-02-12,286.7482604980469
2026-02-13,289.3187561035156
2026-02-17,289.5279846191406
2026-02-18,290.344970703125
2026-02-19,289.7969665527344
2026-02-20,288.83056640625
2026-02-23,291.6401672363281
2026-02-24,290.8530578613281
2026-02-25,290.8032531738281
2026-02-26,290.344970703125
2026-02-27,294.41986083984375
2026-03-02,291.6102600097656
2026-03-03,288.37225341796875
2026-03-04,289.1693115234375
2026-03-05,283.5202331542969
2026-03-06,281.109130859375
2026-03-09,284.2674560546875
2026-03-10,282.43426513671875
2026-03-11,281.7069396972656
2026-03-12,276.1873779296875
2026-03-13,275.6493835449219
2026-03-16,277.930908203125
2026-03-17,276.107666015625
2026-03-18,271.56451416015625
2026-03-19,270.8969421386719
2026-03-20,268.03753662109375
2026-03-23,268.4560241699219
2026-03-24,268.25
2026-03-25,271.5199890136719
2026-03-26,270.4200134277344
2026-03-27,265.3599853515625
2026-03-30,266.3599853515625
2026-03-31,272.3299865722656
2026-04-01,274.5
2026-04-02,273.07000732421875
2026-04-06,272.1099853515625
2026-04-07,272.82000732421875
2026-04-08,278.20001220703125
2026-04-09,277.6499938964844
2026-04-10,273.7799987792969
2026-04-13,275.8900146484375
2026-04-14,277.8999938964844
2026-04-15,276.4100036621094
2026-04-16,274.2900085449219
2026-04-17,278.45001220703125
