Date,IDEV
2025-01-02,62.07512283325195
2025-01-03,62.37430191040039
2025-01-06,62.89545822143555
2025-01-07,62.7892951965332
2025-01-08,62.68313217163086
2025-01-10,61.718040466308594
2025-01-13,61.54431915283203
2025-01-14,61.77594757080078
2025-01-15,62.54802322387695
2025-01-16,62.769996643066406
2025-01-17,63.078826904296875
2025-01-21,64.33345794677734
2025-01-22,64.14043426513672
2025-01-23,64.64228820800781
2025-01-24,64.99937438964844
2025-01-27,64.90286254882812
2025-01-28,64.87390899658203
2025-01-29,64.8642578125
2025-01-30,65.59773254394531
2025-01-31,64.98007202148438
2025-02-03,64.17903900146484
2025-02-04,64.93180847167969
2025-02-05,65.6266860961914
2025-02-06,65.86796569824219
2025-02-07,65.3468017578125
2025-02-10,65.74250030517578
2025-02-11,66.01272583007812
2025-02-12,66.14783477783203
2025-02-13,66.98748016357422
2025-02-14,66.98748016357422
2025-02-18,67.43142700195312
2025-02-19,66.74620056152344
2025-02-20,67.06468200683594
2025-02-21,66.56282806396484
2025-02-24,66.447021484375
2025-02-25,67.02607727050781
2025-02-26,67.03572845458984
2025-02-27,66.24434661865234
2025-02-28,66.40840911865234
2025-03-03,66.91991424560547
2025-03-04,66.75585174560547
2025-03-05,68.33860778808594
2025-03-06,67.7113037109375
2025-03-07,68.36756134033203
2025-03-10,66.78480529785156
2025-03-11,66.54353332519531
2025-03-12,67.07433319091797
2025-03-13,66.5724868774414
2025-03-14,67.8367691040039
2025-03-17,68.61849212646484
2025-03-18,68.57987976074219
2025-03-19,68.86942291259766
2025-03-20,68.3772201538086
2025-03-21,67.95257568359375
2025-03-24,68.0394287109375
2025-03-25,68.40617370605469
2025-03-26,67.59548950195312
2025-03-27,67.67269897460938
2025-03-28,67.00678253173828
2025-03-31,66.4856185913086
2025-04-01,66.6400375366211
2025-04-02,66.86201477050781
2025-04-03,65.4915771484375
2025-04-04,61.25479507446289
2025-04-07,59.88434982299805
2025-04-08,59.633426666259766
2025-04-09,64.05357360839844
2025-04-10,62.88581466674805
2025-04-11,64.45891571044922
2025-04-14,65.23099517822266
2025-04-15,65.76179504394531
2025-04-16,65.57842254638672
2025-04-17,66.19609069824219
2025-04-21,65.94517517089844
2025-04-22,67.22875213623047
2025-04-23,67.41211700439453
2025-04-24,68.29035949707031
2025-04-25,68.5123291015625
2025-04-28,68.97557830810547
2025-04-29,69.13964080810547
2025-04-30,69.12034606933594
2025-05-01,68.8597640991211
2025-05-02,70.08544158935547
2025-05-05,70.17230224609375
2025-05-06,70.19160461425781
2025-05-07,69.97927856445312
2025-05-08,69.77661895751953
2025-05-09,70.1336898803711
2025-05-12,70.44252014160156
2025-05-13,70.61624145507812
2025-05-14,70.33636474609375
2025-05-15,71.06018829345703
2025-05-16,71.24356079101562
2025-05-19,71.83226776123047
2025-05-20,72.19900512695312
2025-05-21,71.78401184082031
2025-05-22,71.71646118164062
2025-05-23,71.9673843383789
2025-05-27,72.95177459716797
2025-05-28,72.24726104736328
2025-05-29,72.5078353881836
2025-05-30,72.59469604492188
2025-06-02,73.46328735351562
2025-06-03,72.9228286743164
2025-06-04,73.270263671875
2025-06-05,73.19305419921875
2025-06-06,73.3957290649414
2025-06-09,73.40538024902344
2025-06-10,73.47293090820312
2025-06-11,73.4536361694336
2025-06-12,73.99408721923828
2025-06-13,73.14480590820312
2025-06-16,73.47758483886719
2025-06-17,72.59408569335938
2025-06-18,72.70207214355469
2025-06-20,72.11307525634766
2025-06-23,72.58427429199219
2025-06-24,73.41868591308594
2025-06-25,73.02601623535156
2025-06-26,73.9095230102539
2025-06-27,74.42980194091797
2025-06-30,74.64576721191406
2025-07-01,74.50833892822266
2025-07-02,74.72430419921875
2025-07-03,74.84209442138672
2025-07-07,74.0273208618164
2025-07-08,74.49851989746094
2025-07-09,74.9991683959961
2025-07-10,75.018798828125
2025-07-11,74.3807144165039
2025-07-14,74.43962097167969
2025-07-15,73.69355010986328
2025-07-16,74.04695129394531
2025-07-17,74.25309753417969
2025-07-18,74.07640075683594
2025-07-21,74.51815795898438
2025-07-22,74.93045043945312
2025-07-23,76.52074432373047
2025-07-24,76.0299072265625
2025-07-25,75.92192840576172
2025-07-28,74.79302215576172
2025-07-29,74.6948471069336
2025-07-30,74.13529968261719
2025-07-31,73.47758483886719
2025-08-01,73.31070709228516
2025-08-04,74.33163452148438
2025-08-05,74.39053344726562
2025-08-06,74.95989990234375
2025-08-07,75.48017883300781
2025-08-08,75.86302947998047
2025-08-11,75.58816528320312
2025-08-12,76.4323959350586
2025-08-13,76.81524658203125
2025-08-14,76.72689819335938
2025-08-15,77.0901107788086
2025-08-18,77.06066131591797
2025-08-19,77.02139282226562
2025-08-20,77.20791625976562
2025-08-21,76.82506561279297
2025-08-22,78.03250885009766
2025-08-25,77.0901107788086
2025-08-26,77.09992980957031
2025-08-27,76.991943359375
2025-08-28,77.25698852539062
2025-08-29,76.90359497070312
2025-09-02,76.26551818847656
2025-09-03,76.38330841064453
2025-09-04,76.90359497070312
2025-09-05,77.25698852539062
2025-09-08,77.96379089355469
2025-09-09,77.72819519042969
2025-09-10,77.7478256225586
2025-09-11,78.57242584228516
2025-09-12,78.21902465820312
2025-09-15,78.78839111328125
2025-09-16,78.57242584228516
2025-09-17,78.33683013916016
2025-09-18,78.65096282958984
2025-09-19,78.33683013916016
2025-09-22,78.67059326171875
2025-09-23,78.53315734863281
2025-09-24,78.0521469116211
2025-09-25,77.52204132080078
2025-09-26,78.04232788085938
2025-09-29,78.38591003417969
2025-09-30,78.70004272460938
2025-10-01,79.19087219238281
2025-10-02,79.31848907470703
2025-10-03,80.044921875
2025-10-06,80.19217681884766
2025-10-07,79.49519348144531
2025-10-08,79.77005767822266
2025-10-09,79.07307434082031
2025-10-10,77.649658203125
2025-10-13,78.32701110839844
2025-10-14,78.67059326171875
2025-10-15,79.0828857421875
2025-10-16,79.30867767333984
2025-10-17,79.34793853759766
2025-10-20,79.97620391845703
2025-10-21,79.2694091796875
2025-10-22,79.23995971679688
2025-10-23,79.622802734375
2025-10-24,79.809326171875
2025-10-27,80.280517578125
2025-10-28,80.2608871459961
2025-10-29,79.7209701538086
2025-10-30,79.43628692626953
2025-10-31,79.2497787475586
2025-11-03,79.2694091796875
2025-11-04,78.37609100341797
2025-11-05,78.85710906982422
2025-11-06,78.62150573730469
2025-11-07,78.9454574584961
2025-11-10,79.84858703613281
2025-11-11,80.30996704101562
2025-11-12,80.87933349609375
2025-11-13,79.9074935913086
2025-11-14,79.78968811035156
2025-11-17,78.81784057617188
2025-11-18,77.99324035644531
2025-11-19,77.77728271484375
2025-11-20,76.68762969970703
2025-11-21,77.85580444335938
2025-11-24,78.0521469116211
2025-11-25,79.00436401367188
2025-11-26,79.84858703613281
2025-11-28,80.27069854736328
2025-12-01,79.85840606689453
2025-12-02,80.044921875
2025-12-03,80.52593231201172
2025-12-04,80.8008041381836
2025-12-05,80.8008041381836
2025-12-08,80.59465026855469
2025-12-09,80.467041015625
2025-12-10,81.37017059326172
2025-12-11,81.86100006103516
2025-12-12,81.41925048828125
2025-12-15,81.86100006103516
2025-12-16,81.45999908447266
2025-12-17,80.87000274658203
2025-12-18,81.47000122070312
2025-12-19,81.9800033569336
2025-12-22,82.33000183105469
2025-12-23,82.83000183105469
2025-12-24,82.91000366210938
2025-12-26,83.08000183105469
2025-12-29,82.80000305175781
2025-12-30,82.9000015258789
2025-12-31,82.4800033569336
2026-01-02,83.29000091552734
2026-01-05,84.25
2026-01-06,84.37000274658203
2026-01-07,84.05000305175781
2026-01-08,84.1500015258789
2026-01-09,84.8499984741211
2026-01-12,85.41000366210938
2026-01-13,84.9000015258789
2026-01-14,85.26000213623047
2026-01-15,85.25
2026-01-16,85.47000122070312
2026-01-20,84.33000183105469
2026-01-21,85.12000274658203
2026-01-22,85.5199966430664
2026-01-23,86.02999877929688
2026-01-26,86.38999938964844
2026-01-27,87.69000244140625
2026-01-28,87.12000274658203
2026-01-29,87.62000274658203
2026-01-30,86.30999755859375
2026-02-02,86.87000274658203
2026-02-03,87.02999877929688
2026-02-04,87.33000183105469
2026-02-05,86.0
2026-02-06,87.91000366210938
2026-02-09,89.2300033569336
2026-02-10,89.58000183105469
2026-02-11,90.04000091552734
2026-02-12,89.16999816894531
2026-02-13,89.37999725341797
2026-02-17,89.33999633789062
2026-02-18,89.5
2026-02-19,89.4000015258789
2026-02-20,90.06999969482422
2026-02-23,89.66999816894531
2026-02-24,89.88999938964844
2026-02-25,90.72000122070312
2026-02-26,90.7300033569336
2026-02-27,90.62000274658203
2026-03-02,89.08999633789062
2026-03-03,86.47000122070312
2026-03-04,87.51000213623047
2026-03-05,85.72000122070312
2026-03-06,85.0
2026-03-09,85.4800033569336
2026-03-10,85.76000213623047
2026-03-11,85.41999816894531
2026-03-12,84.11000061035156
2026-03-13,83.04000091552734
2026-03-16,84.48999786376953
2026-03-17,84.73999786376953
2026-03-18,83.26000213623047
2026-03-19,82.98999786376953
2026-03-20,80.56999969482422
2026-03-23,82.51000213623047
2026-03-24,82.01000213623047
2026-03-25,83.2300033569336
2026-03-26,81.58000183105469
2026-03-27,80.86000061035156
2026-03-30,81.01000213623047
2026-03-31,83.56999969482422
2026-04-01,84.83000183105469
2026-04-02,84.36000061035156
2026-04-06,84.83999633789062
2026-04-07,84.7699966430664
2026-04-08,87.87999725341797
2026-04-09,87.62000274658203
2026-04-10,87.83999633789062
2026-04-13,88.4000015258789
2026-04-14,89.16999816894531
2026-04-15,88.9800033569336
2026-04-16,88.76000213623047
2026-04-17,89.91000366210938
