Date,DFAC
2025-02-28,34.527259826660156
2025-03-03,33.86593246459961
2025-03-04,33.421756744384766
2025-03-05,33.74747848510742
2025-03-06,33.263824462890625
2025-03-07,33.45136642456055
2025-03-10,32.651851654052734
2025-03-11,32.38534164428711
2025-03-12,32.414955139160156
2025-03-13,32.000389099121094
2025-03-14,32.681461334228516
2025-03-17,32.98744583129883
2025-03-18,32.681461334228516
2025-03-19,33.02692413330078
2025-03-20,32.928226470947266
2025-03-21,32.87887191772461
2025-03-24,33.52045440673828
2025-03-25,33.533321380615234
2025-03-26,33.246368408203125
2025-03-27,33.09795379638672
2025-03-28,32.45479202270508
2025-03-31,32.642799377441406
2025-04-01,32.75163650512695
2025-04-02,33.03858184814453
2025-04-03,31.21795082092285
2025-04-04,29.516050338745117
2025-04-07,29.377525329589844
2025-04-08,28.813526153564453
2025-04-09,31.47521209716797
2025-04-10,30.31752586364746
2025-04-11,30.7924747467041
2025-04-14,31.099212646484375
2025-04-15,31.00026512145996
2025-04-16,30.406578063964844
2025-04-17,30.53521156311035
2025-04-21,29.862367630004883
2025-04-22,30.594579696655273
2025-04-23,31.059633255004883
2025-04-24,31.653318405151367
2025-04-25,31.75226593017578
2025-04-28,31.831424713134766
2025-04-29,32.00952911376953
2025-04-30,31.93037223815918
2025-05-01,32.1678466796875
2025-05-02,32.712059020996094
2025-05-05,32.56363296508789
2025-05-06,32.31626892089844
2025-05-07,32.45479202270508
2025-05-08,32.78131866455078
2025-05-09,32.712059020996094
2025-05-12,33.849952697753906
2025-05-13,34.047847747802734
2025-05-14,33.98847961425781
2025-05-15,34.15669250488281
2025-05-16,34.3941650390625
2025-05-19,34.3941650390625
2025-05-20,34.27543258666992
2025-05-21,33.61247634887695
2025-05-22,33.59268569946289
2025-05-23,33.39479446411133
2025-05-27,34.087425231933594
2025-05-28,33.830162048339844
2025-05-29,33.958797454833984
2025-05-30,33.88953399658203
2025-06-02,33.99837875366211
2025-06-03,34.28532409667969
2025-06-04,34.255638122558594
2025-06-05,34.176483154296875
2025-06-06,34.572265625
2025-06-09,34.601959228515625
2025-06-10,34.78006362915039
2025-06-11,34.63163757324219
2025-06-12,34.7206916809082
2025-06-13,34.27543258666992
2025-06-16,34.64153289794922
2025-06-17,34.33479690551758
2025-06-18,34.364479064941406
2025-06-20,34.32490158081055
2025-06-23,34.63163757324219
2025-06-24,34.984962463378906
2025-06-25,34.935340881347656
2025-06-26,35.292633056640625
2025-06-27,35.431583404541016
2025-06-30,35.57052993774414
2025-07-01,35.769020080566406
2025-07-02,35.997291564941406
2025-07-03,36.24541091918945
2025-07-07,35.937744140625
2025-07-08,35.977447509765625
2025-07-09,36.17593765258789
2025-07-10,36.334739685058594
2025-07-11,36.106468200683594
2025-07-14,36.166015625
2025-07-15,35.83849334716797
2025-07-16,35.977447509765625
2025-07-17,36.265262603759766
2025-07-18,36.25533676147461
2025-07-21,36.20571517944336
2025-07-22,36.384361267089844
2025-07-23,36.70195388793945
2025-07-24,36.61262893676758
2025-07-25,36.79127502441406
2025-07-28,36.7515754699707
2025-07-29,36.60270690917969
2025-07-30,36.50345993041992
2025-07-31,36.3645133972168
2025-08-01,35.77894592285156
2025-08-04,36.334739685058594
2025-08-05,36.20571517944336
2025-08-06,36.3645133972168
2025-08-07,36.304962158203125
2025-08-08,36.533233642578125
2025-08-11,36.453834533691406
2025-08-12,36.999698638916016
2025-08-13,37.32722091674805
2025-08-14,37.1783447265625
2025-08-15,37.06917190551758
2025-08-18,37.079097747802734
2025-08-19,36.96000289916992
2025-08-20,36.850830078125
2025-08-21,36.771427154541016
2025-08-22,37.505863189697266
2025-08-25,37.307373046875
2025-08-26,37.46616744995117
2025-08-27,37.585262298583984
2025-08-28,37.6646614074707
2025-08-29,37.46616744995117
2025-09-02,37.24781799316406
2025-09-03,37.35699462890625
2025-09-04,37.734130859375
2025-09-05,37.624961853027344
2025-09-08,37.70436096191406
2025-09-09,37.6646614074707
2025-09-10,37.72420883178711
2025-09-11,38.131126403808594
2025-09-12,37.98225402832031
2025-09-15,38.0914306640625
2025-09-16,38.03187942504883
2025-09-17,38.02195739746094
2025-09-18,38.32962417602539
2025-09-19,38.33955001831055
2025-09-22,38.48841857910156
2025-09-23,38.32520294189453
2025-09-24,38.16597366333008
2025-09-25,37.96693420410156
2025-09-26,38.215736389160156
2025-09-29,38.30530548095703
2025-09-30,38.384918212890625
2025-10-01,38.4744873046875
2025-10-02,38.554107666015625
2025-10-03,38.61381530761719
2025-10-06,38.663578033447266
2025-10-07,38.464534759521484
2025-10-08,38.663578033447266
2025-10-09,38.4744873046875
2025-10-10,37.429527282714844
2025-10-13,37.98683547973633
2025-10-14,38.14607238769531
2025-10-15,38.27544403076172
2025-10-16,37.907222747802734
2025-10-17,38.06645584106445
2025-10-20,38.50434494018555
2025-10-21,38.57400894165039
2025-10-22,38.31525421142578
2025-10-23,38.57400894165039
2025-10-24,38.88252258300781
2025-10-27,39.220890045166016
2025-10-28,39.191036224365234
2025-10-29,39.09151077270508
2025-10-30,38.70338439941406
2025-10-31,38.832763671875
2025-11-03,38.84271240234375
2025-11-04,38.43467712402344
2025-11-05,38.65362548828125
2025-11-06,38.29534912109375
2025-11-07,38.43467712402344
2025-11-10,38.952186584472656
2025-11-11,39.05170822143555
2025-11-12,39.10146713256836
2025-11-13,38.4744873046875
2025-11-14,38.44462966918945
2025-11-17,37.937076568603516
2025-11-18,37.75794219970703
2025-11-19,37.87736892700195
2025-11-20,37.33000564575195
2025-11-21,37.917171478271484
2025-11-24,38.355064392089844
2025-11-25,38.852664947509766
2025-11-26,39.10146713256836
2025-11-28,39.29055404663086
2025-12-01,39.13132095336914
2025-12-02,39.16117477416992
2025-12-03,39.39007568359375
2025-12-04,39.44978332519531
2025-12-05,39.499542236328125
2025-12-08,39.37017059326172
2025-12-09,39.34031295776367
2025-12-10,39.74834442138672
2025-12-11,39.957340240478516
2025-12-12,39.55925750732422
2025-12-15,39.499542236328125
2025-12-16,39.330970764160156
2025-12-17,39.04169845581055
2025-12-18,39.2711181640625
2025-12-19,39.56039047241211
2025-12-22,39.81973648071289
2025-12-23,39.8995361328125
2025-12-24,40.029212951660156
2025-12-26,40.029212951660156
2025-12-29,39.889564514160156
2025-12-30,39.80976486206055
2025-12-31,39.49056625366211
2026-01-02,39.690067291259766
2026-01-05,40.049163818359375
2026-01-06,40.388309478759766
2026-01-07,40.1788330078125
2026-01-08,40.33843231201172
2026-01-09,40.57783126831055
2026-01-12,40.60775375366211
2026-01-13,40.54790496826172
2026-01-14,40.48805618286133
2026-01-15,40.67757797241211
2026-01-16,40.58780288696289
2026-01-20,39.85963821411133
2026-01-21,40.458133697509766
2026-01-22,40.64765548706055
2026-01-23,40.51797866821289
2026-01-26,40.69752883911133
2026-01-27,40.8072509765625
2026-01-28,40.78730010986328
2026-01-29,40.797279357910156
2026-01-30,40.57783126831055
2026-02-02,40.867103576660156
2026-02-03,40.68755340576172
2026-02-04,40.74740219116211
2026-02-05,40.29853439331055
2026-02-06,41.18629837036133
2026-02-09,41.31596755981445
2026-02-10,41.20624923706055
2026-02-11,41.19626998901367
2026-02-12,40.54790496826172
2026-02-13,40.68755340576172
2026-02-17,40.70750427246094
2026-02-18,40.9468994140625
2026-02-19,40.867103576660156
2026-02-20,41.14639663696289
2026-02-23,40.60775375366211
2026-02-24,40.9468994140625
2026-02-25,41.18629837036133
2026-02-26,41.13642501831055
2026-02-27,40.84715270996094
2026-03-02,40.936927795410156
2026-03-03,40.48805618286133
2026-03-04,40.67757797241211
2026-03-05,40.3184814453125
2026-03-06,39.690067291259766
2026-03-09,39.979339599609375
2026-03-10,39.85963821411133
2026-03-11,39.81973648071289
2026-03-12,39.16139602661133
2026-03-13,38.981849670410156
2026-03-16,39.3409423828125
2026-03-17,39.53046798706055
2026-03-18,39.01177215576172
2026-03-19,38.97187423706055
2026-03-20,38.40330505371094
2026-03-23,38.922000885009766
2026-03-24,38.970001220703125
2026-03-25,39.209999084472656
2026-03-26,38.61000061035156
2026-03-27,38.0099983215332
2026-03-30,37.810001373291016
2026-03-31,38.86000061035156
2026-04-01,39.119998931884766
2026-04-02,39.18000030517578
2026-04-06,39.380001068115234
2026-04-07,39.349998474121094
2026-04-08,40.38999938964844
2026-04-09,40.61000061035156
2026-04-10,40.4900016784668
2026-04-13,40.900001525878906
2026-04-14,41.279998779296875
2026-04-15,41.41999816894531
2026-04-16,41.540000915527344
2026-04-17,42.09000015258789
