Date,SGOV
2025-01-03,95.50968933105469
2025-01-06,95.50968933105469
2025-01-07,95.52871704101562
2025-01-08,95.5477523803711
2025-01-10,95.5858154296875
2025-01-13,95.60484313964844
2025-01-14,95.6143798828125
2025-01-15,95.62387084960938
2025-01-16,95.62387084960938
2025-01-17,95.67145538330078
2025-01-21,95.68097686767578
2025-01-22,95.70000457763672
2025-01-23,95.70951843261719
2025-01-24,95.73805236816406
2025-01-27,95.73805236816406
2025-01-28,95.76661682128906
2025-01-29,95.76661682128906
2025-01-30,95.78565979003906
2025-01-31,95.80467987060547
2025-02-03,95.82664489746094
2025-02-04,95.84575653076172
2025-02-05,95.84575653076172
2025-02-06,95.8648452758789
2025-02-07,95.89348602294922
2025-02-10,95.91260528564453
2025-02-11,95.91260528564453
2025-02-12,95.92214965820312
2025-02-13,95.94125366210938
2025-02-14,95.97943878173828
2025-02-18,95.99855041503906
2025-02-19,95.99855041503906
2025-02-20,96.01765441894531
2025-02-21,96.05583953857422
2025-02-24,96.06539916992188
2025-02-25,96.07494354248047
2025-02-26,96.07494354248047
2025-02-27,96.10359954833984
2025-02-28,96.12269592285156
2025-03-03,96.14474487304688
2025-03-04,96.15431213378906
2025-03-05,96.15431213378906
2025-03-06,96.18307495117188
2025-03-07,96.21179962158203
2025-03-10,96.21179962158203
2025-03-11,96.23094940185547
2025-03-12,96.23094940185547
2025-03-13,96.25969696044922
2025-03-14,96.2884292602539
2025-03-17,96.29802703857422
2025-03-18,96.30758666992188
2025-03-19,96.3267593383789
2025-03-20,96.3267593383789
2025-03-21,96.35548400878906
2025-03-24,96.37464904785156
2025-03-25,96.38422393798828
2025-03-26,96.40339660644531
2025-03-27,96.41297149658203
2025-03-28,96.44170379638672
2025-03-31,96.44170379638672
2025-04-01,96.46670532226562
2025-04-02,96.47633361816406
2025-04-03,96.49554443359375
2025-04-04,96.52438354492188
2025-04-07,96.53400421142578
2025-04-08,96.53400421142578
2025-04-09,96.55323791503906
2025-04-10,96.55323791503906
2025-04-11,96.60128784179688
2025-04-14,96.61090850830078
2025-04-15,96.62052154541016
2025-04-16,96.63973999023438
2025-04-17,96.6781997680664
2025-04-21,96.6781997680664
2025-04-22,96.68778991699219
2025-04-23,96.71664428710938
2025-04-24,96.71664428710938
2025-04-25,96.7551040649414
2025-04-28,96.7551040649414
2025-04-29,96.76472473144531
2025-04-30,96.79357147216797
2025-05-01,96.80802917480469
2025-05-02,96.83696746826172
2025-05-05,96.84659576416016
2025-05-06,96.84659576416016
2025-05-07,96.85625457763672
2025-05-08,96.88518524169922
2025-05-09,96.91412353515625
2025-05-12,96.91412353515625
2025-05-13,96.93341827392578
2025-05-14,96.94304656982422
2025-05-15,96.94304656982422
2025-05-16,96.98164367675781
2025-05-19,96.99127960205078
2025-05-20,97.01055145263672
2025-05-21,97.02021026611328
2025-05-22,97.03950500488281
2025-05-23,97.06843566894531
2025-05-27,97.07808685302734
2025-05-28,97.10701751708984
2025-05-29,97.10701751708984
2025-05-30,97.13594818115234
2025-06-02,97.16305541992188
2025-06-03,97.17273712158203
2025-06-04,97.18242645263672
2025-06-05,97.19209289550781
2025-06-06,97.22114562988281
2025-06-09,97.23081970214844
2025-06-10,97.24049377441406
2025-06-11,97.25985717773438
2025-06-12,97.26952362060547
2025-06-13,97.3082504272461
2025-06-16,97.3082504272461
2025-06-17,97.31792449951172
2025-06-18,97.3372802734375
2025-06-20,97.37600708007812
2025-06-23,97.3953857421875
2025-06-24,97.4050521850586
2025-06-25,97.41472625732422
2025-06-26,97.42440795898438
2025-06-27,97.46314239501953
2025-06-30,97.46314239501953
2025-07-01,97.4893569946289
2025-07-02,97.4893569946289
2025-07-03,97.53791809082031
2025-07-07,97.5573501586914
2025-07-08,97.57676696777344
2025-07-09,97.56705474853516
2025-07-10,97.58647155761719
2025-07-11,97.62532806396484
2025-07-14,97.62532806396484
2025-07-15,97.63504791259766
2025-07-16,97.6641845703125
2025-07-17,97.67388916015625
2025-07-18,97.70303344726562
2025-07-21,97.7127456665039
2025-07-22,97.73218536376953
2025-07-23,97.74188995361328
2025-07-24,97.75160217285156
2025-07-25,97.77102661132812
2025-07-28,97.80017852783203
2025-07-29,97.80017852783203
2025-07-30,97.81958770751953
2025-07-31,97.82930755615234
2025-08-01,97.8604965209961
2025-08-04,97.8800048828125
2025-08-05,97.88973236083984
2025-08-06,97.89949035644531
2025-08-07,97.89949035644531
2025-08-08,97.94822692871094
2025-08-11,97.95796966552734
2025-08-12,97.95796966552734
2025-08-13,97.97747039794922
2025-08-14,97.9872055053711
2025-08-15,98.01646423339844
2025-08-18,98.04570007324219
2025-08-19,98.04570007324219
2025-08-20,98.0652084350586
2025-08-21,98.0652084350586
2025-08-22,98.10419464111328
2025-08-25,98.12370300292969
2025-08-26,98.12370300292969
2025-08-27,98.13343811035156
2025-08-28,98.14320373535156
2025-08-29,98.20166778564453
2025-09-02,98.21145629882812
2025-09-03,98.22125244140625
2025-09-04,98.24081420898438
2025-09-05,98.26038360595703
2025-09-08,98.28973388671875
2025-09-09,98.28973388671875
2025-09-10,98.29951477050781
2025-09-11,98.31907653808594
2025-09-12,98.34842681884766
2025-09-15,98.34842681884766
2025-09-16,98.36798858642578
2025-09-17,98.37776184082031
2025-09-18,98.3973388671875
2025-09-19,98.43647003173828
2025-09-22,98.43647003173828
2025-09-23,98.45602416992188
2025-09-24,98.4658203125
2025-09-25,98.4756088256836
2025-09-26,98.50495910644531
2025-09-29,98.51473236083984
2025-09-30,98.51473236083984
2025-10-01,98.53142547607422
2025-10-02,98.54122924804688
2025-10-03,98.58050537109375
2025-10-06,98.58050537109375
2025-10-07,98.60013580322266
2025-10-08,98.60995483398438
2025-10-09,98.6197738647461
2025-10-10,98.66886138916016
2025-10-13,98.65904235839844
2025-10-14,98.66886138916016
2025-10-15,98.68848419189453
2025-10-16,98.69831085205078
2025-10-17,98.72775268554688
2025-10-20,98.7375717163086
2025-10-21,98.7572021484375
2025-10-22,98.76702880859375
2025-10-23,98.77684020996094
2025-10-24,98.8062973022461
2025-10-27,98.81610870361328
2025-10-28,98.825927734375
2025-10-29,98.83573913574219
2025-10-30,98.84556579589844
2025-10-31,98.8750228881836
2025-11-03,98.902587890625
2025-11-04,98.902587890625
2025-11-05,98.92229461669922
2025-11-06,98.93214416503906
2025-11-07,98.96170043945312
2025-11-10,98.9715576171875
2025-11-11,98.98139953613281
2025-11-12,98.99124145507812
2025-11-13,99.0010986328125
2025-11-14,99.03064727783203
2025-11-17,99.0405044555664
2025-11-18,99.0405044555664
2025-11-19,99.06021118164062
2025-11-20,99.07990264892578
2025-11-21,99.09960174560547
2025-11-24,99.10945892333984
2025-11-25,99.129150390625
2025-11-26,99.13900756835938
2025-11-28,99.16856384277344
2025-12-01,99.1912841796875
2025-12-02,99.21105194091797
2025-12-03,99.22093963623047
2025-12-04,99.2406997680664
2025-12-05,99.27033996582031
2025-12-08,99.27033996582031
2025-12-09,99.28023529052734
2025-12-10,99.28023529052734
2025-12-11,99.29998016357422
2025-12-12,99.33950805664062
2025-12-15,99.33950805664062
2025-12-16,99.34939575195312
2025-12-17,99.3691635131836
2025-12-18,99.3691635131836
2025-12-19,99.41178131103516
2025-12-22,99.41178131103516
2025-12-23,99.42169952392578
2025-12-24,99.44152069091797
2025-12-26,99.47126770019531
2025-12-29,99.4910888671875
2025-12-30,99.50100708007812
2025-12-31,99.51091003417969
2026-01-02,99.54066467285156
2026-01-05,99.55056762695312
2026-01-06,99.56048583984375
2026-01-07,99.57040405273438
2026-01-08,99.58031463623047
2026-01-09,99.60014343261719
2026-01-12,99.61996459960938
2026-01-13,99.6298828125
2026-01-14,99.6397933959961
2026-01-15,99.64970397949219
2026-01-16,99.68936157226562
2026-01-20,99.68936157226562
2026-01-21,99.68936157226562
2026-01-22,99.70919799804688
2026-01-23,99.73892974853516
2026-01-26,99.74884033203125
2026-01-27,99.74884033203125
2026-01-28,99.76866912841797
2026-01-29,99.7785873413086
2026-01-30,99.79840850830078
2026-02-02,99.80736541748047
2026-02-03,99.8272476196289
2026-02-04,99.83719635009766
2026-02-05,99.83719635009766
2026-02-06,99.86702728271484
2026-02-09,99.88691711425781
2026-02-10,99.89685821533203
2026-02-11,99.89685821533203
2026-02-12,99.916748046875
2026-02-13,99.9565200805664
2026-02-17,99.9565200805664
2026-02-18,99.97640991210938
2026-02-19,99.9863510131836
2026-02-20,100.00624084472656
2026-02-23,100.026123046875
2026-02-24,100.026123046875
2026-02-25,100.03606414794922
2026-02-26,100.05596160888672
2026-02-27,100.07584381103516
2026-03-02,100.08781433105469
2026-03-03,100.10775756835938
2026-03-04,100.10775756835938
2026-03-05,100.11772918701172
2026-03-06,100.15760803222656
2026-03-09,100.1675796508789
2026-03-10,100.1675796508789
2026-03-11,100.18753051757812
2026-03-12,100.19749450683594
2026-03-13,100.22740173339844
2026-03-16,100.22740173339844
2026-03-17,100.24735260009766
2026-03-18,100.25732421875
2026-03-19,100.25732421875
2026-03-20,100.2872314453125
2026-03-23,100.2872314453125
2026-03-24,100.31714630126953
2026-03-25,100.31714630126953
2026-03-26,100.32711791992188
2026-03-27,100.3570327758789
2026-03-30,100.36700439453125
2026-03-31,100.36700439453125
2026-04-01,100.38999938964844
2026-04-02,100.43000030517578
2026-04-06,100.44000244140625
2026-04-07,100.44999694824219
2026-04-08,100.44999694824219
2026-04-09,100.45999908447266
2026-04-10,100.5
2026-04-13,100.51000213623047
2026-04-14,100.51000213623047
2026-04-15,100.52999877929688
2026-04-16,100.52999877929688
2026-04-17,100.55999755859375
