Date,VIG
2025-01-07,191.14901733398438
2025-01-08,191.73654174804688
2025-01-10,188.8283233642578
2025-01-13,190.08169555664062
2025-01-14,191.11964416503906
2025-01-15,193.3522186279297
2025-01-16,193.7145233154297
2025-01-17,195.00704956054688
2025-01-21,196.91648864746094
2025-01-22,196.8969268798828
2025-01-23,198.19923400878906
2025-01-24,198.06216430664062
2025-01-27,197.73902893066406
2025-01-28,197.22003173828125
2025-01-29,196.8675079345703
2025-01-30,198.70840454101562
2025-01-31,198.01321411132812
2025-02-03,197.47462463378906
2025-02-04,198.00340270996094
2025-02-05,199.638671875
2025-02-06,199.30572509765625
2025-02-07,197.63131713867188
2025-02-10,198.923828125
2025-02-11,199.9422149658203
2025-02-12,199.04135131835938
2025-02-13,200.38284301757812
2025-02-14,199.6190948486328
2025-02-18,200.04991149902344
2025-02-19,200.9605712890625
2025-02-20,199.92263793945312
2025-02-21,197.77816772460938
2025-02-24,197.3179473876953
2025-02-25,197.93484497070312
2025-02-26,197.3865203857422
2025-02-27,196.1820831298828
2025-02-28,198.90426635742188
2025-03-03,197.03399658203125
2025-03-04,194.02786254882812
2025-03-05,195.77081298828125
2025-03-06,193.6361846923828
2025-03-07,195.43789672851562
2025-03-10,192.01071166992188
2025-03-11,189.36688232421875
2025-03-12,188.17225646972656
2025-03-13,186.38031005859375
2025-03-14,189.06333923339844
2025-03-17,191.0315399169922
2025-03-18,189.8271026611328
2025-03-19,191.2665252685547
2025-03-20,190.45379638671875
2025-03-21,190.1306610107422
2025-03-24,192.4024200439453
2025-03-25,191.90301513671875
2025-03-26,191.51132202148438
2025-03-27,191.4503173828125
2025-03-28,188.85279846191406
2025-03-31,190.8698272705078
2025-04-01,190.53526306152344
2025-04-02,191.66677856445312
2025-04-03,184.74002075195312
2025-04-04,174.22195434570312
2025-04-07,172.84445190429688
2025-04-08,170.916015625
2025-04-09,183.5396270751953
2025-04-10,178.659423828125
2025-04-11,181.77842712402344
2025-04-14,183.756103515625
2025-04-15,183.02801513671875
2025-04-16,180.164794921875
2025-04-17,180.9027557373047
2025-04-21,177.27210998535156
2025-04-22,181.4143829345703
2025-04-23,182.84104919433594
2025-04-24,185.320556640625
2025-04-25,185.62554931640625
2025-04-28,185.99940490722656
2025-04-29,187.12107849121094
2025-04-30,187.95741271972656
2025-05-01,187.12107849121094
2025-05-02,189.91542053222656
2025-05-05,189.33489990234375
2025-05-06,187.70159912109375
2025-05-07,188.9118194580078
2025-05-08,189.6202392578125
2025-05-09,189.1381072998047
2025-05-12,193.9101104736328
2025-05-13,193.3394317626953
2025-05-14,192.14889526367188
2025-05-15,194.5004425048828
2025-05-16,195.8877716064453
2025-05-19,196.2911834716797
2025-05-20,195.87794494628906
2025-05-21,192.45391845703125
2025-05-22,191.78485107421875
2025-05-23,191.20433044433594
2025-05-27,194.7169189453125
2025-05-28,193.43783569335938
2025-05-29,194.16592407226562
2025-05-30,194.74642944335938
2025-06-02,195.582763671875
2025-06-03,196.8618621826172
2025-06-04,196.71426391601562
2025-06-05,196.0648956298828
2025-06-06,197.22589111328125
2025-06-09,196.85203552246094
2025-06-10,198.1212615966797
2025-06-11,198.03271484375
2025-06-12,199.3806915283203
2025-06-13,197.23574829101562
2025-06-16,197.9244842529297
2025-06-17,196.33053588867188
2025-06-18,195.93698120117188
2025-06-20,195.7303466796875
2025-06-23,197.77688598632812
2025-06-24,199.764404296875
2025-06-25,199.07568359375
2025-06-26,200.27603149414062
2025-06-27,200.62039184570312
2025-06-30,202.241943359375
2025-07-01,203.62535095214844
2025-07-02,204.01072692871094
2025-07-03,205.34469604492188
2025-07-07,204.0403594970703
2025-07-08,203.52651977539062
2025-07-09,204.32691955566406
2025-07-10,204.7913360595703
2025-07-11,203.48699951171875
2025-07-14,203.8328399658203
2025-07-15,201.9158477783203
2025-07-16,202.98304748535156
2025-07-17,204.17869567871094
2025-07-18,203.6549835205078
2025-07-21,203.72415161132812
2025-07-22,204.50479125976562
2025-07-23,205.84864807128906
2025-07-24,205.63125610351562
2025-07-25,206.65890502929688
2025-07-28,206.19447326660156
2025-07-29,205.90792846679688
2025-07-30,205.2063446044922
2025-07-31,203.61544799804688
2025-08-01,201.6688232421875
2025-08-04,204.3367919921875
2025-08-05,203.55615234375
2025-08-06,204.43560791015625
2025-08-07,203.56605529785156
2025-08-08,204.7122802734375
2025-08-11,204.26760864257812
2025-08-12,206.19447326660156
2025-08-13,207.4691925048828
2025-08-14,207.577880859375
2025-08-15,207.0047607421875
2025-08-18,207.04429626464844
2025-08-19,207.1431121826172
2025-08-20,207.36050415039062
2025-08-21,206.54034423828125
2025-08-22,208.88221740722656
2025-08-25,207.34072875976562
2025-08-26,208.23004150390625
2025-08-27,208.67469787597656
2025-08-28,209.06997680664062
2025-08-29,208.4178009033203
2025-09-02,207.59764099121094
2025-09-03,207.78538513183594
2025-09-04,209.26759338378906
2025-09-05,209.45533752441406
2025-09-08,210.19644165039062
2025-09-09,210.11740112304688
2025-09-10,212.08380126953125
2025-09-11,213.9513702392578
2025-09-12,213.06204223632812
2025-09-15,213.06204223632812
2025-09-16,212.74583435058594
2025-09-17,213.19049072265625
2025-09-18,213.081787109375
2025-09-19,213.52645874023438
2025-09-22,214.0106658935547
2025-09-23,213.55609130859375
2025-09-24,213.1608428955078
2025-09-25,211.8466339111328
2025-09-26,212.84463500976562
2025-09-29,212.8992156982422
2025-09-30,214.08975219726562
2025-10-01,215.20094299316406
2025-10-02,215.24061584472656
2025-10-03,216.07400512695312
2025-10-06,216.05416870117188
2025-10-07,215.5481719970703
2025-10-08,216.09385681152344
2025-10-09,215.12156677246094
2025-10-10,210.91497802734375
2025-10-13,213.7127685546875
2025-10-14,214.58583068847656
2025-10-15,215.33984375
2025-10-16,213.4647216796875
2025-10-17,214.0401611328125
2025-10-20,215.5481719970703
2025-10-21,215.41920471191406
2025-10-22,214.546142578125
2025-10-23,215.41920471191406
2025-10-24,216.788330078125
2025-10-27,218.23683166503906
2025-10-28,217.8201446533203
2025-10-29,216.48077392578125
2025-10-30,216.10377502441406
2025-10-31,215.34976196289062
2025-11-03,214.2683563232422
2025-11-04,213.68299865722656
2025-11-05,214.55606079101562
2025-11-06,213.6532440185547
2025-11-07,213.94093322753906
2025-11-10,215.53826904296875
2025-11-11,217.10581970214844
2025-11-12,218.3657989501953
2025-11-13,215.98472595214844
2025-11-14,215.3199920654297
2025-11-17,213.32583618164062
2025-11-18,212.64126586914062
2025-11-19,213.3555908203125
2025-11-20,211.37135314941406
2025-11-21,213.56393432617188
2025-11-24,215.25054931640625
2025-11-25,218.2566680908203
2025-11-26,219.85400390625
2025-11-28,220.91555786132812
2025-12-01,218.80233764648438
2025-12-02,218.58409118652344
2025-12-03,220.12185668945312
2025-12-04,219.51666259765625
2025-12-05,219.84405517578125
2025-12-08,219.16943359375
2025-12-09,218.67337036132812
2025-12-10,221.02468872070312
2025-12-11,222.6815185546875
2025-12-12,220.33021545410156
2025-12-15,220.04249572753906
2025-12-16,218.5741424560547
2025-12-17,217.26455688476562
2025-12-18,217.6415557861328
2025-12-19,218.92138671875
2025-12-22,220.0908203125
2025-12-23,220.37969970703125
2025-12-24,221.5252227783203
2025-12-26,221.63479614257812
2025-12-29,221.0072479248047
2025-12-30,220.6088104248047
2025-12-31,218.9253692626953
2026-01-02,219.7421875
2026-01-05,221.06700134277344
2026-01-06,223.19869995117188
2026-01-07,221.59495544433594
2026-01-08,222.3520050048828
2026-01-09,223.88600158691406
2026-01-12,224.7327117919922
2026-01-13,223.9258575439453
2026-01-14,223.8063201904297
2026-01-15,224.2645263671875
2026-01-16,224.76258850097656
2026-01-20,221.0072479248047
2026-01-21,223.00942993164062
2026-01-22,223.19869995117188
2026-01-23,222.27230834960938
2026-01-26,223.7067108154297
2026-01-27,223.57720947265625
2026-01-28,223.0492706298828
2026-01-29,223.43775939941406
2026-01-30,223.14889526367188
2026-02-02,225.3502960205078
2026-02-03,224.45379638671875
2026-02-04,225.65908813476562
2026-02-05,223.74655151367188
2026-02-06,228.63746643066406
2026-02-09,228.79684448242188
2026-02-10,228.189208984375
2026-02-11,228.46812438964844
2026-02-12,225.63917541503906
2026-02-13,226.37628173828125
2026-02-17,226.2965850830078
2026-02-18,227.0635986328125
2026-02-19,226.22686767578125
2026-02-20,226.68508911132812
2026-02-23,224.90203857421875
2026-02-24,225.88819885253906
2026-02-25,226.7548065185547
2026-02-26,226.54562377929688
2026-02-27,226.8145751953125
2026-03-02,226.26670837402344
2026-03-03,224.3043670654297
2026-03-04,224.64306640625
2026-03-05,222.5811004638672
2026-03-06,220.6586151123047
2026-03-09,221.89378356933594
2026-03-10,220.79806518554688
2026-03-11,220.13067626953125
2026-03-12,217.241943359375
2026-03-13,216.69407653808594
2026-03-16,218.38748168945312
2026-03-17,218.03883361816406
2026-03-18,214.3532257080078
2026-03-19,214.23370361328125
2026-03-20,212.13189697265625
2026-03-23,214.1042022705078
2026-03-24,214.41299438476562
2026-03-25,215.34933471679688
2026-03-26,213.38699340820312
2026-03-27,210.72999572753906
2026-03-30,210.6999969482422
2026-03-31,215.05999755859375
2026-04-01,215.67999267578125
2026-04-02,216.02000427246094
2026-04-06,216.82000732421875
2026-04-07,216.69000244140625
2026-04-08,221.94000244140625
2026-04-09,222.82000732421875
2026-04-10,221.47000122070312
2026-04-13,223.25999450683594
2026-04-14,223.8699951171875
2026-04-15,224.3699951171875
2026-04-16,224.8800048828125
2026-04-17,227.4600067138672
