Date,BNDX
2025-01-02,46.69935607910156
2025-01-03,46.575687408447266
2025-01-06,46.575687408447266
2025-01-07,46.452022552490234
2025-01-08,46.36640930175781
2025-01-10,46.166629791259766
2025-01-13,46.14759826660156
2025-01-14,46.06198501586914
2025-01-15,46.34737777709961
2025-01-16,46.41396713256836
2025-01-17,46.518611907958984
2025-01-21,46.585205078125
2025-01-22,46.547149658203125
2025-01-23,46.52812194824219
2025-01-24,46.49958801269531
2025-01-27,46.604225158691406
2025-01-28,46.604225158691406
2025-01-29,46.594722747802734
2025-01-30,46.7278938293457
2025-01-31,46.775455474853516
2025-02-03,46.92131423950195
2025-02-04,46.988040924072266
2025-02-05,47.073848724365234
2025-02-06,47.073848724365234
2025-02-07,47.007110595703125
2025-02-10,47.064308166503906
2025-02-11,46.90225601196289
2025-02-12,46.77832794189453
2025-02-13,46.978511810302734
2025-02-14,46.883174896240234
2025-02-18,46.75925064086914
2025-02-19,46.702064514160156
2025-02-20,46.68299102783203
2025-02-21,46.90225601196289
2025-02-24,46.79738998413086
2025-02-25,46.978511810302734
2025-02-26,47.073848724365234
2025-02-27,47.026180267333984
2025-02-28,47.1882438659668
2025-03-03,47.116607666015625
2025-03-04,46.73455047607422
2025-03-05,46.42890930175781
2025-03-06,46.31430435180664
2025-03-07,46.31430435180664
2025-03-10,46.3238410949707
2025-03-11,46.16147232055664
2025-03-12,46.237876892089844
2025-03-13,46.304744720458984
2025-03-14,46.28563690185547
2025-03-17,46.36205291748047
2025-03-18,46.39070510864258
2025-03-19,46.533973693847656
2025-03-20,46.50531768798828
2025-03-21,46.47666549682617
2025-03-24,46.42890930175781
2025-03-25,46.43845748901367
2025-03-26,46.43845748901367
2025-03-27,46.46712112426758
2025-03-28,46.629486083984375
2025-03-31,46.629486083984375
2025-04-01,46.7424430847168
2025-04-02,46.73286819458008
2025-04-03,46.90517807006836
2025-04-04,46.98175811767578
2025-04-07,46.77116012573242
2025-04-08,46.86688232421875
2025-04-09,46.68500900268555
2025-04-10,46.838165283203125
2025-04-11,46.809444427490234
2025-04-14,46.97218322753906
2025-04-15,46.9434700012207
2025-04-16,47.08705520629883
2025-04-17,47.15406036376953
2025-04-21,47.08705520629883
2025-04-22,47.21149444580078
2025-04-23,47.134918212890625
2025-04-24,47.3359375
2025-04-25,47.307212829589844
2025-04-28,47.278499603271484
2025-04-29,47.31678771972656
2025-04-30,47.43166732788086
2025-05-01,47.329986572265625
2025-05-02,47.22446060180664
2025-05-05,47.22446060180664
2025-05-06,47.23405838012695
2025-05-07,47.38753890991211
2025-05-08,47.15731430053711
2025-05-09,47.17649459838867
2025-05-12,46.97505569458008
2025-05-13,46.93667984008789
2025-05-14,46.8503532409668
2025-05-15,47.05179977416992
2025-05-16,47.07098388671875
2025-05-19,47.1285400390625
2025-05-20,47.05179977416992
2025-05-21,46.840763092041016
2025-05-22,46.90790939331055
2025-05-23,47.10935592651367
2025-05-27,47.27242660522461
2025-05-28,47.2916145324707
2025-05-29,47.368350982666016
2025-05-30,47.43550109863281
2025-06-02,47.3941650390625
2025-06-03,47.3941650390625
2025-06-04,47.423004150390625
2025-06-05,47.2787971496582
2025-06-06,47.29802703857422
2025-06-09,47.37493896484375
2025-06-10,47.4710693359375
2025-06-11,47.461456298828125
2025-06-12,47.567203521728516
2025-06-13,47.41339111328125
2025-06-16,47.384544372558594
2025-06-17,47.423004150390625
2025-06-18,47.509525299072266
2025-06-20,47.509525299072266
2025-06-23,47.547977447509766
2025-06-24,47.557594299316406
2025-06-25,47.519134521484375
2025-06-26,47.567203521728516
2025-06-27,47.547977447509766
2025-06-30,47.59604263305664
2025-07-01,47.63843536376953
2025-07-02,47.48429489135742
2025-07-03,47.561363220214844
2025-07-07,47.50355911254883
2025-07-08,47.3879508972168
2025-07-09,47.47465896606445
2025-07-10,47.426490783691406
2025-07-11,47.310882568359375
2025-07-14,47.310882568359375
2025-07-15,47.32052230834961
2025-07-16,47.43613052368164
2025-07-17,47.4072265625
2025-07-18,47.3879508972168
2025-07-21,47.54209518432617
2025-07-22,47.580623626708984
2025-07-23,47.41686248779297
2025-07-24,47.33979415893555
2025-07-25,47.445762634277344
2025-07-28,47.50355911254883
2025-07-29,47.561363220214844
2025-07-30,47.50355911254883
2025-07-31,47.54209518432617
2025-08-01,47.71297836303711
2025-08-04,47.761260986328125
2025-08-05,47.761260986328125
2025-08-06,47.71297836303711
2025-08-07,47.7322883605957
2025-08-08,47.65505599975586
2025-08-11,47.63574981689453
2025-08-12,47.577816009521484
2025-08-13,47.7322883605957
2025-08-14,47.61643981933594
2025-08-15,47.442657470703125
2025-08-18,47.47161865234375
2025-08-19,47.529544830322266
2025-08-20,47.597129821777344
2025-08-21,47.500587463378906
2025-08-22,47.577816009521484
2025-08-25,47.48127365112305
2025-08-26,47.558509826660156
2025-08-27,47.56816864013672
2025-08-28,47.60678482055664
2025-08-29,47.60678482055664
2025-09-02,47.41229248046875
2025-09-03,47.547760009765625
2025-09-04,47.65419387817383
2025-09-05,47.79933547973633
2025-09-08,47.838035583496094
2025-09-09,47.81867980957031
2025-09-10,47.87674331665039
2025-09-11,47.905765533447266
2025-09-12,47.80900955200195
2025-09-15,47.857391357421875
2025-09-16,47.867069244384766
2025-09-17,47.857391357421875
2025-09-18,47.78965377807617
2025-09-19,47.78965377807617
2025-09-22,47.78965377807617
2025-09-23,47.77998733520508
2025-09-24,47.77998733520508
2025-09-25,47.75094985961914
2025-09-26,47.78965377807617
2025-09-29,47.84771728515625
2025-09-30,47.857391357421875
2025-10-01,47.88163375854492
2025-10-02,47.91072082519531
2025-10-03,47.91072082519531
2025-10-06,47.80406188964844
2025-10-07,47.84284973144531
2025-10-08,47.96890640258789
2025-10-09,47.901023864746094
2025-10-10,48.104652404785156
2025-10-13,48.15313720703125
2025-10-14,48.20161819458008
2025-10-15,48.259803771972656
2025-10-16,48.36646270751953
2025-10-17,48.28888702392578
2025-10-20,48.327674865722656
2025-10-21,48.36646270751953
2025-10-22,48.39554977416992
2025-10-23,48.337371826171875
2025-10-24,48.269493103027344
2025-10-27,48.35676574707031
2025-10-28,48.3858528137207
2025-10-29,48.25010299682617
2025-10-30,48.27919387817383
2025-10-31,48.337371826171875
2025-11-03,48.297523498535156
2025-11-04,48.2586555480957
2025-11-05,48.21977996826172
2025-11-06,48.239219665527344
2025-11-07,48.21977996826172
2025-11-10,48.239219665527344
2025-11-11,48.30724334716797
2025-11-12,48.30724334716797
2025-11-13,48.19062805175781
2025-11-14,48.06429672241211
2025-11-17,48.10316848754883
2025-11-18,48.10316848754883
2025-11-19,48.05458068847656
2025-11-20,48.06429672241211
2025-11-21,48.161476135253906
2025-11-24,48.12260437011719
2025-11-25,48.24894332885742
2025-11-26,48.268375396728516
2025-11-28,48.24894332885742
2025-12-01,48.09701919555664
2025-12-02,48.11650085449219
2025-12-03,48.145713806152344
2025-12-04,48.09701919555664
2025-12-05,48.02885437011719
2025-12-08,47.9119987487793
2025-12-09,47.95095443725586
2025-12-10,47.94121170043945
2025-12-11,47.93147277832031
2025-12-12,47.90225601196289
2025-12-15,47.95095443725586
2025-12-16,48.009376525878906
2025-12-17,48.009376525878906
2025-12-18,48.01831817626953
2025-12-19,47.90904998779297
2025-12-22,47.90904998779297
2025-12-23,48.008384704589844
2025-12-24,48.09778594970703
2025-12-26,48.09778594970703
2025-12-29,48.04811477661133
2025-12-30,48.05805206298828
2025-12-31,47.998451232910156
2026-01-02,47.98851776123047
2026-01-05,48.05805206298828
2026-01-06,48.117652893066406
2026-01-07,48.207054138183594
2026-01-08,48.207054138183594
2026-01-09,48.21699142456055
2026-01-12,48.2567253112793
2026-01-13,48.21699142456055
2026-01-14,48.28652572631836
2026-01-15,48.266658782958984
2026-01-16,48.21699142456055
2026-01-20,48.06798553466797
2026-01-21,48.10771942138672
2026-01-22,48.14745330810547
2026-01-23,48.12759017944336
2026-01-26,48.207054138183594
2026-01-27,48.19712448120117
2026-01-28,48.18718719482422
2026-01-29,48.34611892700195
2026-01-30,48.246788024902344
2026-02-02,48.218910217285156
2026-02-03,48.198997497558594
2026-02-04,48.2686882019043
2026-02-05,48.328433990478516
2026-02-06,48.338382720947266
2026-02-09,48.358299255371094
2026-02-10,48.46781921386719
2026-02-11,48.47777557373047
2026-02-12,48.58729553222656
2026-02-13,48.59725570678711
2026-02-17,48.68686294555664
2026-02-18,48.68686294555664
2026-02-19,48.71672821044922
2026-02-20,48.76651382446289
2026-02-23,48.85612106323242
2026-02-24,48.87602996826172
2026-02-25,48.81629180908203
2026-02-26,48.89594650268555
2026-02-27,48.98555374145508
2026-03-02,48.815948486328125
2026-03-03,48.716182708740234
2026-03-04,48.65632247924805
2026-03-05,48.466766357421875
2026-03-06,48.327091217041016
2026-03-09,48.39692687988281
2026-03-10,48.35702133178711
2026-03-11,48.137535095214844
2026-03-12,47.967933654785156
2026-03-13,47.88811492919922
2026-03-16,48.10760498046875
2026-03-17,48.187416076660156
2026-03-18,47.997859954833984
2026-03-19,48.01781463623047
2026-03-20,47.69856262207031
2026-03-23,47.89809036254883
2026-03-24,47.71851348876953
2026-03-25,47.967933654785156
2026-03-26,47.62872314453125
2026-03-27,47.54890823364258
2026-03-30,47.67860794067383
2026-03-31,47.9379997253418
2026-04-01,48.0099983215332
2026-04-02,47.959999084472656
2026-04-06,47.880001068115234
2026-04-07,47.90999984741211
2026-04-08,48.279998779296875
2026-04-09,48.130001068115234
2026-04-10,48.0
2026-04-13,48.040000915527344
2026-04-14,48.220001220703125
2026-04-15,48.119998931884766
2026-04-16,48.09000015258789
2026-04-17,48.33000183105469
