,IWF
2025-01-17,149.33041015534945
2025-01-20,149.6932250074212
2025-01-21,150.5230216383505
2025-01-22,150.3154229157031
2025-01-23,150.90913974774904
2025-01-24,151.76088548743837
2025-01-27,150.9438480417468
2025-01-28,148.99870386664395
2025-01-29,151.9619776335223
2025-01-30,149.95737479299518
2025-01-31,147.61222789501136
2025-02-03,147.41928435674816
2025-02-04,149.83462688724634
2025-02-05,150.83864137576077
2025-02-06,150.45443899418197
2025-02-07,147.41614538569303
2025-02-10,148.79435609933023
2025-02-11,148.0855883839613
2025-02-12,146.1529120738879
2025-02-13,147.51391278971454
2025-02-14,146.20321151883897
2025-02-17,148.35476545549028
2025-02-18,145.86035092831992
2025-02-19,146.49401390140758
2025-02-20,143.69089648162608
2025-02-21,142.47791520192203
2025-02-24,141.9330387546816
2025-02-25,143.3646248784519
2025-02-26,143.05771919090483
2025-02-27,140.3308130238791
2025-02-28,141.87969154084135
2025-03-03,143.5471940403698
2025-03-04,142.7901502675969
2025-03-05,142.53303874816118
2025-03-06,143.37763619247093
2025-03-07,142.78508119076022
2025-03-10,142.1420046590154
2025-03-11,141.01664058237148
2025-03-12,138.98730901941468
2025-03-13,138.24873197496942
2025-03-14,141.60172639490355
2025-03-17,140.7018703112888
2025-03-18,140.07129857518876
2025-03-19,141.28636588024753
2025-03-20,141.82529204479908
2025-03-21,142.48293821728103
2025-03-24,143.4834065049779
2025-03-25,145.45026787455
2025-03-26,143.0884645896787
2025-03-27,141.44497204160513
2025-03-28,143.35893102983323
2025-03-31,144.3050911453853
2025-04-01,147.26059340693007
2025-04-02,146.5662071136889
2025-04-03,150.01566893504932
2025-04-04,149.57016659689552
2025-04-07,151.62088135900564
2025-04-08,149.5947868890603
2025-04-09,148.21062232945897
2025-04-10,145.37204103411696
2025-04-11,143.08330246387857
2025-04-14,144.3879771735262
2025-04-15,146.81761030004918
2025-04-16,147.92793135781622
2025-04-17,147.85112240523318
2025-04-18,147.59480517365705
2025-04-21,145.73971836776315
2025-04-22,144.4521583565989
2025-04-23,146.4439758581699
2025-04-24,145.1574827812902
2025-04-25,145.16169558156838
2025-04-28,145.42316488094153
2025-04-29,146.95925628137664
2025-04-30,147.61570609163172
2025-05-01,146.68304271594056
2025-05-02,145.34122230636513
2025-05-05,145.63212690245058
2025-05-06,147.0978474354052
2025-05-07,145.83804519326097
2025-05-08,148.41988419233908
2025-05-09,145.54861931989947
2025-05-12,146.90454506697944
2025-05-13,148.79258872403935
2025-05-14,148.76882240635555
2025-05-15,149.61948378937976
2025-05-16,150.6747827151677
2025-05-19,151.01595729203808
2025-05-20,151.74277160515015
2025-05-21,152.6889446054553
2025-05-22,154.11999633375845
2025-05-23,155.9732478507569
2025-05-26,152.80354427671494
2025-05-27,150.94681357256533
2025-05-28,150.03897268096796
2025-05-29,150.1673509382964
2025-05-30,151.77482450081368
2025-06-02,152.8764274866509
2025-06-03,152.26097065761172
2025-06-04,149.27841396181623
2025-06-05,148.72729809432397
2025-06-06,152.31198491722728
2025-06-09,151.9825459847999
2025-06-10,150.33067181203498
2025-06-11,151.88877146362714
2025-06-12,150.60378464790017
2025-06-13,152.00593688307967
2025-06-16,149.9604951291361
2025-06-17,148.17909093365566
2025-06-18,143.1202562792273
2025-06-19,139.44395365788992
2025-06-20,139.0039270498487
2025-06-23,136.5889266214201
2025-06-24,138.6508090539657
2025-06-25,143.20366921957486
2025-06-26,144.89761729273752
2025-06-27,144.92439514140364
2025-06-30,147.9436337137201
2025-07-01,147.35830281537105
2025-07-02,147.73882479238057
2025-07-03,147.4338665136366
2025-07-04,147.5813813862643
2025-07-07,146.1119299315487
2025-07-08,147.4158755875052
2025-07-09,146.01549886130525
2025-07-10,144.31808750224243
2025-07-11,143.42461030562325
2025-07-14,147.2148091960435
2025-07-15,148.18271885149136
2025-07-16,152.12100807479356
2025-07-17,150.39850617793894
2025-07-18,151.30824101189086
2025-07-21,148.8177216152085
2025-07-22,150.46750375568584
2025-07-23,148.84793615002678
2025-07-24,148.56447837025618
2025-07-25,148.7937395770301
2025-07-28,149.95769019718753
2025-07-29,150.32157609174646
2025-07-30,150.35626194025903
2025-07-31,148.47446959685257
2025-08-01,146.49167304974856
2025-08-04,148.64809887415797
2025-08-05,148.54463375086394
2025-08-06,147.77217105181595
2025-08-07,148.8806558792199
2025-08-08,147.51159792005834
2025-08-11,146.74780679493125
2025-08-12,146.06418103150241
2025-08-13,148.8887648099289
2025-08-14,146.10100793019612
2025-08-15,142.77324771284066
2025-08-18,142.85852996469498
2025-08-19,140.21142419008237
2025-08-20,140.29601483543397
2025-08-21,138.93323747042695
2025-08-22,139.503111436249
2025-08-25,141.4620259465534
2025-08-26,141.2347343253812
2025-08-27,141.26262888742684
2025-08-28,141.40353774898813
2025-08-29,140.26757182205566
2025-09-01,142.90814612188228
2025-09-02,142.13427881732693
2025-09-03,139.67818254825863
2025-09-04,140.87462102319535
2025-09-05,140.76259304320823
2025-09-08,140.6368329565402
2025-09-09,138.74252075218848
2025-09-10,137.63987979194678
2025-09-11,139.82519098321296
2025-09-12,139.78523582391878
2025-09-15,142.90898517881584
2025-09-16,140.0246113756727
2025-09-17,140.6075702786557
2025-09-18,141.08289100122136
2025-09-19,142.51750718615023
2025-09-22,143.47928541134291
2025-09-23,141.23780662944708
2025-09-24,144.07786868416315
2025-09-25,142.7706155668821
2025-09-26,142.25912059901663
2025-09-29,141.63683032089227
2025-09-30,142.97376307843294
2025-10-01,143.03410762530962
2025-10-02,142.02720326640906
2025-10-03,140.76176687546013
2025-10-06,142.0941811704681
2025-10-07,140.62277380766335
2025-10-08,140.96107347763103
2025-10-09,140.54916288375244
2025-10-10,140.03474147337053
2025-10-13,140.77412089193382
2025-10-14,141.2488366314784
2025-10-15,141.66569293834016
2025-10-16,143.00154279545495
2025-10-17,143.41013307199026
2025-10-20,144.70109877247594
2025-10-21,144.715942013282
2025-10-22,144.14635980829775
2025-10-23,143.19343209981875
2025-10-24,142.45862939384594
2025-10-27,143.06882743220973
2025-10-28,142.21705383177397
2025-10-29,141.87175960891045
2025-10-30,140.86592592046992
2025-10-31,142.5383305135369
2025-11-03,145.17399392205292
2025-11-04,146.3453423576339
2025-11-05,145.4390047317944
2025-11-06,146.87503725377437
2025-11-07,146.9974636408967
2025-11-10,147.0642807894176
2025-11-11,145.4226613756765
2025-11-12,143.81780408916615
2025-11-13,145.84102790438203
2025-11-14,144.8646456900861
2025-11-17,149.47603988916492
2025-11-18,151.17660918806683
2025-11-19,149.85317680876872
2025-11-20,148.84498985661673
2025-11-21,149.20185438098216
2025-11-24,147.31640430056666
2025-11-25,148.05788216028338
2025-11-26,149.0609142445462
2025-11-27,148.8917407886217
2025-11-28,150.2954231668254
2025-12-01,150.1839310470926
2025-12-02,151.1505412306295
2025-12-03,151.63936469714142
2025-12-04,152.21806299871002
2025-12-05,153.02882101416085
2025-12-08,155.62536161558216
2025-12-09,155.38629891096787
2025-12-10,155.01194284020838
2025-12-11,156.5347519474129
2025-12-12,158.31061840209267
2025-12-15,158.38489264883177
2025-12-16,157.58788364493833
2025-12-17,157.62612916660242
2025-12-18,161.6108580455387
2025-12-19,164.65683932339942
2025-12-22,162.35771643356617
2025-12-23,161.61095887578088
2025-12-24,161.19967126431024
2025-12-25,159.16765634354792
2025-12-26,157.83820397767676
2025-12-29,159.9620199023125
2025-12-30,155.34587302288082
2025-12-31,155.56333844577745
2026-01-01,155.76403769347783
2026-01-02,155.4292092682875
2026-01-05,156.99040344545455
2026-01-06,160.61931057036654
2026-01-07,158.79666424333746
2026-01-08,156.50216067604282
2026-01-09,156.3564871174989
2026-01-12,158.34198252024467
2026-01-13,160.90758023672228
2026-01-14,162.05613579768396
2026-01-15,161.30245249956502
2026-01-16,162.55809720332272
2026-01-19,160.26118356349053
2026-01-20,158.56221646569827
2026-01-21,157.00895783900853
2026-01-22,156.30677580631937
2026-01-23,158.38350394204613
2026-01-26,160.33106620507598
2026-01-27,160.5760885387482
2026-01-28,166.0015683279348
2026-01-29,166.19569689753055
2026-01-30,165.9678186643142
2026-02-02,163.37077559247908
2026-02-03,166.6812508128509
2026-02-04,166.142628774486
2026-02-05,163.1600330197011
2026-02-06,166.18175345946517
2026-02-09,164.74002980490116
2026-02-10,164.24230058253755
2026-02-11,160.26355251093136
2026-02-12,157.51471640045148
2026-02-13,159.26770794538407
2026-02-16,160.83348688844998
2026-02-17,159.9750714516428
2026-02-18,160.41349313630548
2026-02-19,158.98052753419293
2026-02-20,160.4904469553754
2026-02-23,160.8619312476609
2026-02-24,163.66802973822257
2026-02-25,165.0109652243481
2026-02-26,168.5742132647084
2026-02-27,168.18063577471497
2026-03-02,169.47345659510248
2026-03-03,171.04481884843244
2026-03-04,170.73983468328814
2026-03-05,172.01236986271527
2026-03-06,173.0431357992571
2026-03-09,173.31348884094527
2026-03-10,173.35577978973254
2026-03-11,176.36952049117295
2026-03-12,177.258050043692
2026-03-13,179.0341418023164
2026-03-16,178.69295938360784
2026-03-17,179.4466189788017
2026-03-18,174.69427799963174
2026-03-19,174.2135944727512
2026-03-20,172.12701936401214
2026-03-23,174.903403527743
2026-03-24,175.10573418782184
2026-03-25,172.81956104665838
2026-03-26,172.8518785763585
2026-03-27,171.0229071864107
2026-03-30,168.4667751646508
2026-03-31,166.95703513448242
2026-04-01,168.0183840135036
2026-04-02,166.5317973098354
2026-04-03,166.49039308855623
2026-04-06,169.95631747433703
2026-04-07,169.87004013713457
2026-04-08,168.88818625859145
2026-04-09,168.7545153980533
2026-04-10,167.45177731193348
2026-04-13,167.52746454487914
2026-04-14,170.49231734574533
2026-04-15,172.38258158981648
2026-04-16,173.85285419321383
2026-04-17,170.6295446455146
2026-04-20,172.76160135877754
