Date,FTEC
2025-01-06,189.77902221679688
2025-01-07,185.553955078125
2025-01-08,185.3551483154297
2025-01-10,181.44821166992188
2025-01-13,179.81785583496094
2025-01-14,180.36460876464844
2025-01-15,184.2318115234375
2025-01-16,182.85989379882812
2025-01-17,185.663330078125
2025-01-21,187.06504821777344
2025-01-22,190.89244079589844
2025-01-23,191.17079162597656
2025-01-24,189.33164978027344
2025-01-27,179.45997619628906
2025-01-28,184.8978729248047
2025-01-29,183.4364776611328
2025-01-30,183.35696411132812
2025-01-31,182.38272094726562
2025-02-03,179.4500274658203
2025-02-04,182.1441192626953
2025-02-05,184.70896911621094
2025-02-06,185.34519958496094
2025-02-07,183.66513061523438
2025-02-10,186.0609893798828
2025-02-11,185.75279235839844
2025-02-12,185.36509704589844
2025-02-13,188.3275909423828
2025-02-14,189.1328125
2025-02-18,190.3854217529297
2025-02-19,190.28602600097656
2025-02-20,189.60008239746094
2025-02-21,184.559814453125
2025-02-24,181.8657684326172
2025-02-25,179.14186096191406
2025-02-26,180.58331298828125
2025-02-27,174.03201293945312
2025-02-28,176.8851776123047
2025-03-03,171.21865844726562
2025-03-04,170.87071228027344
2025-03-05,173.46539306640625
2025-03-06,168.07720947265625
2025-03-07,170.0455780029297
2025-03-10,162.47032165527344
2025-03-11,162.16213989257812
2025-03-12,164.60769653320312
2025-03-13,161.34695434570312
2025-03-14,166.56613159179688
2025-03-17,167.58013916015625
2025-03-18,165.01528930664062
2025-03-19,167.4707794189453
2025-03-20,166.4269561767578
2025-03-21,166.94461059570312
2025-03-24,170.229736328125
2025-03-25,170.88677978515625
2025-03-26,166.74551391601562
2025-03-27,165.0233154296875
2025-03-28,160.78248596191406
2025-03-31,160.5435791015625
2025-04-01,161.87753295898438
2025-04-02,163.24136352539062
2025-04-03,151.4347686767578
2025-04-04,141.808349609375
2025-04-07,142.43551635742188
2025-04-08,139.1702880859375
2025-04-09,158.42315673828125
2025-04-10,150.8474578857422
2025-04-11,153.86380004882812
2025-04-14,155.21766662597656
2025-04-15,155.71542358398438
2025-04-16,150.41940307617188
2025-04-17,149.57321166992188
2025-04-21,145.62109375
2025-04-22,149.16505432128906
2025-04-23,153.823974609375
2025-04-24,159.4883575439453
2025-04-25,161.81781005859375
2025-04-28,161.5092010498047
2025-04-29,162.39520263671875
2025-04-30,162.67393493652344
2025-05-01,165.7301025390625
2025-05-02,167.94009399414062
2025-05-05,166.90480041503906
2025-05-06,165.56088256835938
2025-05-07,167.19349670410156
2025-05-08,169.1147918701172
2025-05-09,169.09487915039062
2025-05-12,177.238037109375
2025-05-13,181.07069396972656
2025-05-14,182.35488891601562
2025-05-15,182.2852020263672
2025-05-16,182.64358520507812
2025-05-19,182.24539184570312
2025-05-20,181.58834838867188
2025-05-21,178.0642852783203
2025-05-22,178.42266845703125
2025-05-23,176.2724151611328
2025-05-27,180.652587890625
2025-05-28,179.81637573242188
2025-05-29,180.40371704101562
2025-05-30,179.6172637939453
2025-06-02,181.22998046875
2025-06-03,184.01736450195312
2025-06-04,184.49520874023438
2025-06-05,183.86802673339844
2025-06-06,185.60018920898438
2025-06-09,186.2273712158203
2025-06-10,187.0237579345703
2025-06-11,186.28709411621094
2025-06-12,187.67083740234375
2025-06-13,184.6743927001953
2025-06-16,187.79029846191406
2025-06-17,186.3567657470703
2025-06-18,186.76492309570312
2025-06-20,185.92169189453125
2025-06-23,187.9151611328125
2025-06-24,191.333984375
2025-06-25,193.06829833984375
2025-06-26,194.7328643798828
2025-06-27,194.67306518554688
2025-06-30,196.5768280029297
2025-07-01,194.65310668945312
2025-07-02,197.1250457763672
2025-07-03,199.8461456298828
2025-07-07,198.0719451904297
2025-07-08,198.89923095703125
2025-07-09,200.633544921875
2025-07-10,200.005615234375
2025-07-11,198.7596893310547
2025-07-14,198.67994689941406
2025-07-15,200.4441680908203
2025-07-16,201.20169067382812
2025-07-17,203.39453125
2025-07-18,203.2649383544922
2025-07-21,203.504150390625
2025-07-22,201.4708251953125
2025-07-23,202.95594787597656
2025-07-24,203.71348571777344
2025-07-25,204.27163696289062
2025-07-28,205.80662536621094
2025-07-29,205.4477996826172
2025-07-30,206.08570861816406
2025-07-31,205.06906127929688
2025-08-01,200.005615234375
2025-08-04,204.4510498046875
2025-08-05,202.70677185058594
2025-08-06,205.15875244140625
2025-08-07,205.5574493408203
2025-08-08,207.3814697265625
2025-08-11,206.10565185546875
2025-08-12,209.43475341796875
2025-08-13,209.70387268066406
2025-08-14,208.90647888183594
2025-08-15,207.47117614746094
2025-08-18,208.16891479492188
2025-08-19,204.21185302734375
2025-08-20,202.69680786132812
2025-08-21,202.24827575683594
2025-08-22,205.85646057128906
2025-08-25,205.32818603515625
2025-08-26,206.3647918701172
2025-08-27,207.81007385253906
2025-08-28,209.92315673828125
2025-08-29,206.6937255859375
2025-09-02,204.5009002685547
2025-09-03,205.59732055664062
2025-09-04,206.87315368652344
2025-09-05,207.33163452148438
2025-09-08,208.95632934570312
2025-09-09,209.26531982421875
2025-09-10,212.05618286132812
2025-09-11,213.18251037597656
2025-09-12,213.4316864013672
2025-09-15,215.3852996826172
2025-09-16,214.72743225097656
2025-09-17,213.9699249267578
2025-09-18,217.79739379882812
2025-09-19,219.7580108642578
2025-09-22,223.3499755859375
2025-09-23,221.14491271972656
2025-09-24,219.43873596191406
2025-09-25,218.8201141357422
2025-09-26,219.45867919921875
2025-09-29,220.66598510742188
2025-09-30,221.67372131347656
2025-10-01,223.4397735595703
2025-10-02,225.1459503173828
2025-10-03,224.4874267578125
2025-10-06,226.4729766845703
2025-10-07,224.2579345703125
2025-10-08,228.2689666748047
2025-10-09,228.2091064453125
2025-10-10,218.78021240234375
2025-10-13,224.6370849609375
2025-10-14,221.75355529785156
2025-10-15,223.69920349121094
2025-10-16,223.23023986816406
2025-10-17,223.42979431152344
2025-10-20,226.29339599609375
2025-10-21,226.28338623046875
2025-10-22,223.4896697998047
2025-10-23,226.53285217285156
2025-10-24,230.09487915039062
2025-10-27,234.26553344726562
2025-10-28,236.39077758789062
2025-10-29,238.17678833007812
2025-10-30,235.27328491210938
2025-10-31,235.9318084716797
2025-11-03,236.75994873046875
2025-11-04,230.45407104492188
2025-11-05,231.2123565673828
2025-11-06,226.83216857910156
2025-11-07,226.42308044433594
2025-11-10,232.1403045654297
2025-11-11,229.97515869140625
2025-11-12,230.21461486816406
2025-11-13,223.8289031982422
2025-11-14,224.9264373779297
2025-11-17,221.1349334716797
2025-11-18,217.9021759033203
2025-11-19,219.35891723632812
2025-11-20,212.9532470703125
2025-11-21,213.84127807617188
2025-11-24,219.20924377441406
2025-11-25,219.9076690673828
2025-11-26,222.28236389160156
2025-11-28,223.7790069580078
2025-12-01,223.73910522460938
2025-12-02,225.99404907226562
2025-12-03,226.41311645507812
2025-12-04,227.5206298828125
2025-12-05,228.49844360351562
2025-12-08,230.52391052246094
2025-12-09,230.98289489746094
2025-12-10,231.731201171875
2025-12-11,230.98289489746094
2025-12-12,224.2779083251953
2025-12-15,221.7036590576172
2025-12-16,222.14266967773438
2025-12-17,217.4930877685547
2025-12-18,220.53628540039062
2025-12-19,225.22845458984375
2025-12-22,226.64700317382812
2025-12-23,227.88571166992188
2025-12-24,228.30528259277344
2025-12-26,228.49508666992188
2025-12-29,227.34628295898438
2025-12-30,226.62701416015625
2025-12-31,224.43927001953125
2026-01-02,225.24842834472656
2026-01-05,225.63803100585938
2026-01-06,228.31529235839844
2026-01-07,228.18540954589844
2026-01-08,224.65904235839844
2026-01-09,226.94668579101562
2026-01-12,228.00559997558594
2026-01-13,227.8157958984375
2026-01-14,224.958740234375
2026-01-15,226.14752197265625
2026-01-16,226.047607421875
2026-01-20,220.22360229492188
2026-01-21,223.0307159423828
2026-01-22,224.6890106201172
2026-01-23,224.958740234375
2026-01-26,226.58706665039062
2026-01-27,229.3741912841797
2026-01-28,230.99252319335938
2026-01-29,226.70693969726562
2026-01-30,222.7310333251953
2026-02-02,224.5291748046875
2026-02-03,219.3544921875
2026-02-04,214.9390411376953
2026-02-05,211.11297607421875
2026-02-06,220.4233856201172
2026-02-09,223.8998260498047
2026-02-10,223.02072143554688
2026-02-11,223.06068420410156
2026-02-12,217.49639892578125
2026-02-13,217.72616577148438
2026-02-17,217.8760223388672
2026-02-18,219.87396240234375
2026-02-19,218.95489501953125
2026-02-20,220.09373474121094
2026-02-23,216.72718811035156
2026-02-24,219.7440948486328
2026-02-25,223.86985778808594
2026-02-26,220.56324768066406
2026-02-27,216.32760620117188
2026-03-02,218.6052703857422
2026-03-03,215.52842712402344
2026-03-04,218.3455352783203
2026-03-05,218.49537658691406
2026-03-06,214.06991577148438
2026-03-09,217.96592712402344
2026-03-10,218.00587463378906
2026-03-11,218.864990234375
2026-03-12,214.70925903320312
2026-03-13,212.79122924804688
2026-03-16,215.89804077148438
2026-03-17,216.6372833251953
2026-03-18,214.4595184326172
2026-03-19,214.96900939941406
2026-03-20,210.05999755859375
2026-03-23,213.3300018310547
2026-03-24,212.27000427246094
2026-03-25,213.64999389648438
2026-03-26,207.52999877929688
2026-03-27,203.08999633789062
2026-03-30,199.44000244140625
2026-03-31,208.0500030517578
2026-04-01,210.7100067138672
2026-04-02,212.52999877929688
2026-04-06,213.55999755859375
2026-04-07,214.27000427246094
2026-04-08,220.4199981689453
2026-04-09,220.67999267578125
2026-04-10,221.6699981689453
2026-04-13,226.2100067138672
2026-04-14,229.60000610351562
2026-04-15,233.80999755859375
2026-04-16,236.1999969482422
2026-04-17,240.2899932861328
