Date,BSV
2025-01-06,73.5768051147461
2025-01-07,73.5291519165039
2025-01-08,73.5768051147461
2025-01-10,73.3481216430664
2025-01-13,73.31000518798828
2025-01-14,73.3481216430664
2025-01-15,73.6148910522461
2025-01-16,73.70065307617188
2025-01-17,73.67208862304688
2025-01-21,73.71971893310547
2025-01-22,73.69111633300781
2025-01-23,73.70065307617188
2025-01-24,73.73876953125
2025-01-27,73.90074920654297
2025-01-28,73.92933654785156
2025-01-29,73.8721694946289
2025-01-30,73.94839477539062
2025-01-31,73.9388656616211
2025-02-03,73.88822937011719
2025-02-04,73.9837875366211
2025-02-05,74.08894348144531
2025-02-06,74.05070495605469
2025-02-07,73.91688537597656
2025-02-10,73.92642974853516
2025-02-11,73.93598937988281
2025-02-12,73.78308868408203
2025-02-13,73.9073486328125
2025-02-14,74.06983184814453
2025-02-18,74.00291442871094
2025-02-19,74.06983184814453
2025-02-20,74.08894348144531
2025-02-21,74.22276306152344
2025-02-24,74.29923248291016
2025-02-25,74.48085021972656
2025-02-26,74.509521484375
2025-02-27,74.509521484375
2025-02-28,74.66246032714844
2025-03-03,74.75257873535156
2025-03-04,74.771728515625
2025-03-05,74.65670776367188
2025-03-06,74.67587280273438
2025-03-07,74.6279525756836
2025-03-10,74.8388442993164
2025-03-11,74.72380828857422
2025-03-12,74.63754272460938
2025-03-13,74.74296569824219
2025-03-14,74.65670776367188
2025-03-17,74.6279525756836
2025-03-18,74.69506072998047
2025-03-19,74.8100814819336
2025-03-20,74.8580093383789
2025-03-21,74.90595245361328
2025-03-24,74.73340606689453
2025-03-25,74.80049896240234
2025-03-26,74.76216125488281
2025-03-27,74.8100814819336
2025-03-28,75.0018081665039
2025-03-31,75.0401382446289
2025-04-01,75.11709594726562
2025-04-02,75.06900787353516
2025-04-03,75.43445587158203
2025-04-04,75.45367431640625
2025-04-07,75.21324920654297
2025-04-08,75.13631439208984
2025-04-09,75.04976654052734
2025-04-10,74.94397735595703
2025-04-11,74.7612533569336
2025-04-14,74.9920654296875
2025-04-15,75.09783935546875
2025-04-16,75.24210357666016
2025-04-17,75.2517318725586
2025-04-21,75.2228775024414
2025-04-22,75.18440246582031
2025-04-23,75.13631439208984
2025-04-24,75.31904602050781
2025-04-25,75.44406127929688
2025-04-28,75.56908416748047
2025-04-29,75.65563201904297
2025-04-30,75.76140594482422
2025-05-01,75.56463623046875
2025-05-02,75.38138580322266
2025-05-05,75.38138580322266
2025-05-06,75.45853424072266
2025-05-07,75.49711608886719
2025-05-08,75.30419921875
2025-05-09,75.33313751220703
2025-05-12,75.14022827148438
2025-05-13,75.1498794555664
2025-05-14,75.02447509765625
2025-05-15,75.24633026123047
2025-05-16,75.2366943359375
2025-05-19,75.30419921875
2025-05-20,75.30419921875
2025-05-21,75.17880249023438
2025-05-22,75.25597381591797
2025-05-23,75.32350158691406
2025-05-27,75.3910140991211
2025-05-28,75.33313751220703
2025-05-29,75.45853424072266
2025-05-30,75.58392333984375
2025-06-02,75.53362274169922
2025-06-03,75.48521423339844
2025-06-04,75.6690902709961
2025-06-05,75.57230377197266
2025-06-06,75.35941314697266
2025-06-09,75.38844299316406
2025-06-10,75.41748046875
2025-06-11,75.57230377197266
2025-06-12,75.65940856933594
2025-06-13,75.5916748046875
2025-06-16,75.56263732910156
2025-06-17,75.63037872314453
2025-06-18,75.6690902709961
2025-06-20,75.74652099609375
2025-06-23,75.87232208251953
2025-06-24,76.0078125
2025-06-25,75.98845672607422
2025-06-26,76.12393951416016
2025-06-27,76.06586456298828
2025-06-30,76.16265106201172
2025-07-01,76.06653594970703
2025-07-02,76.05681610107422
2025-07-03,75.95974731445312
2025-07-07,75.92090606689453
2025-07-08,75.88208770751953
2025-07-09,75.98888397216797
2025-07-10,75.98888397216797
2025-07-11,75.94033813476562
2025-07-14,75.95003509521484
2025-07-15,75.83353424072266
2025-07-16,75.97917175292969
2025-07-17,75.95003509521484
2025-07-18,76.06653594970703
2025-07-21,76.14420318603516
2025-07-22,76.21216583251953
2025-07-23,76.11507415771484
2025-07-24,76.06653594970703
2025-07-25,76.11507415771484
2025-07-28,76.09565734863281
2025-07-29,76.20246124267578
2025-07-30,76.10537719726562
2025-07-31,76.09565734863281
2025-08-01,76.56224060058594
2025-08-04,76.58172607421875
2025-08-05,76.55250549316406
2025-08-06,76.58172607421875
2025-08-07,76.55250549316406
2025-08-08,76.48431396484375
2025-08-11,76.50381469726562
2025-08-12,76.55250549316406
2025-08-13,76.67914581298828
2025-08-14,76.58172607421875
2025-08-15,76.57198333740234
2025-08-18,76.54276275634766
2025-08-19,76.6109390258789
2025-08-20,76.62068939208984
2025-08-21,76.52327728271484
2025-08-22,76.75706481933594
2025-08-25,76.70836639404297
2025-08-26,76.8057632446289
2025-08-27,76.8836898803711
2025-08-28,76.87393188476562
2025-08-29,76.92265319824219
2025-09-02,76.87378692626953
2025-09-03,76.94219970703125
2025-09-04,77.03993225097656
2025-09-05,77.18653106689453
2025-09-08,77.2158432006836
2025-09-09,77.13765716552734
2025-09-10,77.1572036743164
2025-09-11,77.18653106689453
2025-09-12,77.1572036743164
2025-09-15,77.23538208007812
2025-09-16,77.27447509765625
2025-09-17,77.20606994628906
2025-09-18,77.1572036743164
2025-09-19,77.17675018310547
2025-09-22,77.12786865234375
2025-09-23,77.17675018310547
2025-09-24,77.11811828613281
2025-09-25,77.00082397460938
2025-09-26,77.03014373779297
2025-09-29,77.09855651855469
2025-09-30,77.11811828613281
2025-10-01,77.26811218261719
2025-10-02,77.27792358398438
2025-10-03,77.23870849609375
2025-10-06,77.19947814941406
2025-10-07,77.25831604003906
2025-10-08,77.23870849609375
2025-10-09,77.19947814941406
2025-10-10,77.3465576171875
2025-10-13,77.45440673828125
2025-10-14,77.50342559814453
2025-10-15,77.48381042480469
2025-10-16,77.64069366455078
2025-10-17,77.5916519165039
2025-10-20,77.5916519165039
2025-10-21,77.63087463378906
2025-10-22,77.63087463378906
2025-10-23,77.56224060058594
2025-10-24,77.62107849121094
2025-10-27,77.5916519165039
2025-10-28,77.62107849121094
2025-10-29,77.43479919433594
2025-10-30,77.38577270507812
2025-10-31,77.41519165039062
2025-11-03,77.429931640625
2025-11-04,77.4594497680664
2025-11-05,77.37091827392578
2025-11-06,77.51848602294922
2025-11-07,77.53815460205078
2025-11-10,77.49880981445312
2025-11-11,77.60702514648438
2025-11-12,77.58734130859375
2025-11-13,77.5086441040039
2025-11-14,77.4791259765625
2025-11-17,77.48896789550781
2025-11-18,77.59717559814453
2025-11-19,77.55782318115234
2025-11-20,77.62669372558594
2025-11-21,77.75457000732422
2025-11-24,77.82343292236328
2025-11-25,77.87262725830078
2025-11-26,77.87262725830078
2025-11-28,77.85294342041016
2025-12-01,77.7641372680664
2025-12-02,77.80360412597656
2025-12-03,77.8628158569336
2025-12-04,77.79374694824219
2025-12-05,77.74440002441406
2025-12-08,77.70491790771484
2025-12-09,77.6358413696289
2025-12-10,77.79374694824219
2025-12-11,77.80360412597656
2025-12-12,77.78387451171875
2025-12-15,77.82334899902344
2025-12-16,77.90229797363281
2025-12-17,77.89242553710938
2025-12-18,77.98847961425781
2025-12-19,77.94886779785156
2025-12-22,77.91915893554688
2025-12-23,77.88945007324219
2025-12-24,77.96866607666016
2025-12-26,78.01817321777344
2025-12-29,78.07759094238281
2025-12-30,78.08749389648438
2025-12-31,78.03797912597656
2026-01-02,78.02808380126953
2026-01-05,78.09739685058594
2026-01-06,78.09739685058594
2026-01-07,78.09739685058594
2026-01-08,78.03797912597656
2026-01-09,78.01817321777344
2026-01-12,78.01817321777344
2026-01-13,78.06768035888672
2026-01-14,78.08749389648438
2026-01-15,78.01817321777344
2026-01-16,77.96866607666016
2026-01-20,77.93895721435547
2026-01-21,77.98847961425781
2026-01-22,77.96866607666016
2026-01-23,78.01817321777344
2026-01-26,78.04788208007812
2026-01-27,78.08749389648438
2026-01-28,78.06768035888672
2026-01-29,78.11719512939453
2026-01-30,78.15680694580078
2026-02-02,78.11309051513672
2026-02-03,78.1329574584961
2026-02-04,78.14289855957031
2026-02-05,78.3515396118164
2026-02-06,78.3018569946289
2026-02-09,78.34160614013672
2026-02-10,78.43102264404297
2026-02-11,78.34160614013672
2026-02-12,78.47077941894531
2026-02-13,78.58999633789062
2026-02-17,78.56018829345703
2026-02-18,78.52044677734375
2026-02-19,78.54032135009766
2026-02-20,78.55025482177734
2026-02-23,78.66947937011719
2026-02-24,78.61980438232422
2026-02-25,78.59993743896484
2026-02-26,78.66947937011719
2026-02-27,78.75889587402344
2026-03-02,78.61139678955078
2026-03-03,78.56157684326172
2026-03-04,78.50177001953125
2026-03-05,78.43201446533203
2026-03-06,78.42205047607422
2026-03-09,78.50177001953125
2026-03-10,78.42205047607422
2026-03-11,78.30245971679688
2026-03-12,78.10314178466797
2026-03-13,78.11309814453125
2026-03-16,78.23269653320312
2026-03-17,78.30245971679688
2026-03-18,78.10314178466797
2026-03-19,78.10314178466797
2026-03-20,77.86395263671875
2026-03-23,78.00347900390625
2026-03-24,77.86395263671875
2026-03-25,77.9835433959961
2026-03-26,77.74436950683594
2026-03-27,77.8739242553711
2026-03-30,78.03337860107422
2026-03-31,78.14300537109375
2026-04-01,78.16000366210938
2026-04-02,78.22000122070312
2026-04-06,78.12000274658203
2026-04-07,78.20999908447266
2026-04-08,78.27999877929688
2026-04-09,78.31999969482422
2026-04-10,78.2699966430664
2026-04-13,78.36000061035156
2026-04-14,78.44999694824219
2026-04-15,78.41999816894531
2026-04-16,78.37999725341797
2026-04-17,78.56999969482422
