Date,CGDV
2025-11-12,43.165443420410156
2025-11-13,42.54978561401367
2025-11-14,42.57957458496094
2025-11-17,42.24195861816406
2025-11-18,42.053287506103516
2025-11-19,42.202239990234375
2025-11-20,41.64616012573242
2025-11-21,41.96392059326172
2025-11-24,42.380977630615234
2025-11-25,43.01649475097656
2025-11-26,43.364036560058594
2025-11-28,43.53285217285156
2025-12-01,43.11579132080078
2025-12-02,43.13565444946289
2025-12-03,43.31439208984375
2025-12-04,43.364036560058594
2025-12-05,43.334251403808594
2025-12-08,43.23495101928711
2025-12-09,43.026424407958984
2025-12-10,43.473270416259766
2025-12-11,43.592430114746094
2025-12-12,43.155513763427734
2025-12-15,43.22502136230469
2025-12-16,42.97677230834961
2025-12-17,42.60936737060547
2025-12-18,42.9569091796875
2025-12-19,43.31439208984375
2025-12-22,43.65201187133789
2025-12-23,43.7910270690918
2025-12-24,43.91019058227539
2025-12-26,43.923152923583984
2025-12-29,43.82341766357422
2025-12-30,43.813446044921875
2025-12-31,43.52421569824219
2026-01-02,43.85334014892578
2026-01-05,43.9431037902832
2026-01-06,44.232330322265625
2026-01-07,44.012916564941406
2026-01-08,44.03286361694336
2026-01-09,44.342037200927734
2026-01-12,44.431800842285156
2026-01-13,44.32209014892578
2026-01-14,44.20241165161133
2026-01-15,44.342037200927734
2026-01-16,44.431800842285156
2026-01-20,43.5341911315918
2026-01-21,44.17249298095703
2026-01-22,44.22235870361328
2026-01-23,44.31211853027344
2026-01-26,44.50161361694336
2026-01-27,44.770896911621094
2026-01-28,44.671165466308594
2026-01-29,44.920501708984375
2026-01-30,44.75094985961914
2026-02-02,44.82076644897461
2026-02-03,44.611324310302734
2026-02-04,44.7409782409668
2026-02-05,44.30214309692383
2026-02-06,45.349361419677734
2026-02-09,45.5189094543457
2026-02-10,45.43912124633789
2026-02-11,45.548828125
2026-02-12,45.169837951660156
2026-02-13,45.20973205566406
2026-02-17,45.32941436767578
2026-02-18,45.43912124633789
2026-02-19,45.40919876098633
2026-02-20,45.73832702636719
2026-02-23,45.36930847167969
2026-02-24,45.57875061035156
2026-02-25,45.818111419677734
2026-02-26,45.52888488769531
2026-02-27,45.46903991699219
2026-03-02,45.47901153564453
2026-03-03,44.860660552978516
2026-03-04,45.030208587646484
2026-03-05,44.611324310302734
2026-03-06,44.02288818359375
2026-03-09,44.40188217163086
2026-03-10,44.37196350097656
2026-03-11,44.431800842285156
2026-03-12,43.58405685424805
2026-03-13,43.39455795288086
2026-03-16,43.813446044921875
2026-03-17,43.74363327026367
2026-03-18,43.02553939819336
2026-03-19,43.02553939819336
2026-03-20,42.38724136352539
2026-03-23,42.84601974487305
2026-03-24,42.79615020751953
2026-03-25,43.11530303955078
2026-03-26,42.23763656616211
2026-03-27,41.58936309814453
2026-03-30,41.349998474121094
2026-03-31,42.540000915527344
2026-04-01,42.790000915527344
2026-04-02,42.689998626708984
2026-04-06,42.939998626708984
2026-04-07,43.11000061035156
2026-04-08,44.400001525878906
2026-04-09,44.68000030517578
2026-04-10,44.720001220703125
2026-04-13,45.13999938964844
2026-04-14,45.40999984741211
2026-04-15,45.380001068115234
2026-04-16,45.38999938964844
2026-04-17,45.97999954223633
