Date,IJH
2025-01-02,61.139259338378906
2025-01-03,61.88689041137695
2025-01-06,61.9951057434082
2025-01-07,61.59177017211914
2025-01-08,61.75900650024414
2025-01-10,60.883480072021484
2025-01-13,61.355674743652344
2025-01-14,62.07379913330078
2025-01-15,62.89030456542969
2025-01-16,63.36249923706055
2025-01-17,63.64777374267578
2025-01-21,64.72989654541016
2025-01-22,64.41510009765625
2025-01-23,64.42493438720703
2025-01-24,64.33641052246094
2025-01-27,63.657615661621094
2025-01-28,63.73630905151367
2025-01-29,63.490386962890625
2025-01-30,64.18882751464844
2025-01-31,63.59859085083008
2025-02-03,62.870628356933594
2025-02-04,63.27396011352539
2025-02-05,63.84453201293945
2025-02-06,63.82485580444336
2025-02-07,63.008358001708984
2025-02-10,63.07722091674805
2025-02-11,62.7820930480957
2025-02-12,62.31973648071289
2025-02-13,62.900146484375
2025-02-14,62.86079406738281
2025-02-18,63.44119644165039
2025-02-19,63.09688949584961
2025-02-20,62.486968994140625
2025-02-21,60.9916877746582
2025-02-24,60.90315628051758
2025-02-25,60.8933219909668
2025-02-26,61.00152587890625
2025-02-27,60.2538948059082
2025-02-28,60.8736457824707
2025-03-03,59.51608657836914
2025-03-04,58.58153533935547
2025-03-05,59.30950164794922
2025-03-06,58.40446090698242
2025-03-07,58.76845169067383
2025-03-10,57.519100189208984
2025-03-11,57.214141845703125
2025-03-12,57.16495895385742
2025-03-13,56.27959442138672
2025-03-14,57.6469841003418
2025-03-17,58.512672424316406
2025-03-18,58.03227996826172
2025-03-19,58.752384185791016
2025-03-20,58.32821273803711
2025-03-21,58.002689361572266
2025-03-24,59.4428825378418
2025-03-25,59.294925689697266
2025-03-26,58.920074462890625
2025-03-27,58.47617721557617
2025-03-28,57.42068862915039
2025-03-31,57.55878448486328
2025-04-01,57.86458969116211
2025-04-02,58.79183578491211
2025-04-03,54.836212158203125
2025-04-04,52.162960052490234
2025-04-07,51.590824127197266
2025-04-08,50.46628189086914
2025-04-09,55.14200973510742
2025-04-10,52.952110290527344
2025-04-11,53.632755279541016
2025-04-14,54.32326126098633
2025-04-15,54.23448181152344
2025-04-16,53.65248489379883
2025-04-17,54.10624694824219
2025-04-21,52.87319564819336
2025-04-22,54.19502258300781
2025-04-23,54.89540100097656
2025-04-24,56.07912826538086
2025-04-25,55.82265090942383
2025-04-28,56.02980422973633
2025-04-29,56.306007385253906
2025-04-30,56.13831329345703
2025-05-01,56.48356246948242
2025-05-02,57.834991455078125
2025-05-05,57.70675277709961
2025-05-06,57.292449951171875
2025-05-07,57.45028305053711
2025-05-08,58.17038345336914
2025-05-09,58.10133361816406
2025-05-12,60.18272018432617
2025-05-13,60.380008697509766
2025-05-14,60.19258499145508
2025-05-15,60.330684661865234
2025-05-16,60.98173141479492
2025-05-19,60.744991302490234
2025-05-20,60.577293395996094
2025-05-21,58.949668884277344
2025-05-22,58.890480041503906
2025-05-23,58.7819709777832
2025-05-27,60.084075927734375
2025-05-28,59.31465148925781
2025-05-29,59.47248458862305
2025-05-30,59.22587203979492
2025-06-02,59.14695739746094
2025-06-03,59.88678741455078
2025-06-04,59.77827453613281
2025-06-05,59.68949508666992
2025-06-06,60.261634826660156
2025-06-09,60.43918991088867
2025-06-10,60.61675262451172
2025-06-11,60.301090240478516
2025-06-12,60.37014389038086
2025-06-13,59.4428825378418
2025-06-16,60.105899810791016
2025-06-17,59.60122299194336
2025-06-18,59.81892776489258
2025-06-20,59.79913330078125
2025-06-23,60.333492279052734
2025-06-24,60.88764572143555
2025-06-25,60.40276336669922
2025-06-26,61.20430374145508
2025-06-27,61.372535705566406
2025-06-30,61.372535705566406
2025-07-01,62.13449478149414
2025-07-02,62.75791549682617
2025-07-03,63.124053955078125
2025-07-07,62.49073791503906
2025-07-08,62.74802017211914
2025-07-09,62.98551940917969
2025-07-10,63.32196807861328
2025-07-11,62.777706146240234
2025-07-14,62.97562026977539
2025-07-15,61.867313385009766
2025-07-16,62.15428924560547
2025-07-17,62.83707809448242
2025-07-18,62.79750061035156
2025-07-21,62.38188934326172
2025-07-22,63.21311569213867
2025-07-23,63.72768783569336
2025-07-24,63.133949279785156
2025-07-25,63.68810272216797
2025-07-28,63.55946731567383
2025-07-29,63.48029708862305
2025-07-30,63.08447265625
2025-07-31,62.371986389160156
2025-08-01,61.44179916381836
2025-08-04,62.24334716796875
2025-08-05,62.203765869140625
2025-08-06,62.00585174560547
2025-08-07,61.88710403442383
2025-08-08,61.8772087097168
2025-08-11,61.639713287353516
2025-08-12,63.044891357421875
2025-08-13,64.02455139160156
2025-08-14,63.20322036743164
2025-08-15,62.86676788330078
2025-08-18,63.02510070800781
2025-08-19,63.14384841918945
2025-08-20,62.886558532714844
2025-08-21,62.7876091003418
2025-08-22,64.52923583984375
2025-08-25,64.0344467163086
2025-08-26,64.3016357421875
2025-08-27,64.74694061279297
2025-08-28,64.82609558105469
2025-08-29,64.4797592163086
2025-09-02,64.23236846923828
2025-09-03,64.1235122680664
2025-09-04,65.0438003540039
2025-09-05,65.36046600341797
2025-09-08,65.36046600341797
2025-09-09,64.76673126220703
2025-09-10,64.7370376586914
2025-09-11,65.81566619873047
2025-09-12,65.09327697753906
2025-09-15,65.10317993164062
2025-09-16,64.91653442382812
2025-09-17,64.83711242675781
2025-09-18,65.66110229492188
2025-09-19,65.13494110107422
2025-09-22,65.11508178710938
2025-09-23,65.05552673339844
2025-09-24,64.5690689086914
2025-09-25,64.21167755126953
2025-09-26,64.86689758300781
2025-09-29,64.71798706054688
2025-09-30,64.7874755859375
2025-10-01,65.01580810546875
2025-10-02,65.09523010253906
2025-10-03,65.29377746582031
2025-10-06,65.40298461914062
2025-10-07,64.67827606201172
2025-10-08,65.33348846435547
2025-10-09,64.61870574951172
2025-10-10,62.792030334472656
2025-10-13,64.0230484008789
2025-10-14,64.60877990722656
2025-10-15,64.66835021972656
2025-10-16,63.8741340637207
2025-10-17,64.0031967163086
2025-10-20,64.7874755859375
2025-10-21,65.0356674194336
2025-10-22,64.271240234375
2025-10-23,65.1448745727539
2025-10-24,65.5121841430664
2025-10-27,65.76038360595703
2025-10-28,65.16472625732422
2025-10-29,64.75769805908203
2025-10-30,64.06275939941406
2025-10-31,64.45986938476562
2025-11-03,64.43008422851562
2025-11-04,63.8741340637207
2025-11-05,64.31095123291016
2025-11-06,63.69544219970703
2025-11-07,64.45986938476562
2025-11-10,64.87682342529297
2025-11-11,64.85697174072266
2025-11-12,65.08529663085938
2025-11-13,63.8741340637207
2025-11-14,63.73514938354492
2025-11-17,62.553768157958984
2025-11-18,62.7523193359375
2025-11-19,62.84166717529297
2025-11-20,61.80919647216797
2025-11-21,63.298336029052734
2025-11-24,63.93370819091797
2025-11-25,65.12500762939453
2025-11-26,65.5121841430664
2025-11-28,65.85964965820312
2025-12-01,65.48240661621094
2025-12-02,65.25408172607422
2025-12-03,65.71074676513672
2025-12-04,66.03834533691406
2025-12-05,66.0582046508789
2025-12-08,65.73059844970703
2025-12-09,65.69088745117188
2025-12-10,66.93183135986328
2025-12-11,67.56719970703125
2025-12-12,66.68364715576172
2025-12-15,66.56451416015625
2025-12-16,66.12554168701172
2025-12-17,65.82624053955078
2025-12-18,66.15546417236328
2025-12-19,66.69420623779297
2025-12-22,67.26287841796875
2025-12-23,67.06334686279297
2025-12-24,67.16311645507812
2025-12-26,67.173095703125
2025-12-29,66.7740249633789
2025-12-30,66.5445556640625
2025-12-31,65.84619140625
2026-01-02,66.75407409667969
2026-01-05,67.62203979492188
2026-01-06,68.59976196289062
2026-01-07,68.1009292602539
2026-01-08,68.350341796875
2026-01-09,68.94894409179688
2026-01-12,69.0586929321289
2026-01-13,69.1983642578125
2026-01-14,69.26819610595703
2026-01-15,70.07630920410156
2026-01-16,69.896728515625
2026-01-20,68.92898559570312
2026-01-21,70.17607116699219
2026-01-22,70.18605041503906
2026-01-23,69.47770690917969
2026-01-26,69.4477767944336
2026-01-27,69.4477767944336
2026-01-28,69.28814697265625
2026-01-29,69.13850402832031
2026-01-30,68.50997161865234
2026-02-02,69.08861541748047
2026-02-03,69.21831512451172
2026-02-04,69.73710632324219
2026-02-05,69.36796569824219
2026-02-06,71.5628433227539
2026-02-09,71.6227035522461
2026-02-10,71.5927734375
2026-02-11,71.42316436767578
2026-02-12,70.3756103515625
2026-02-13,71.07398223876953
2026-02-17,71.20368194580078
2026-02-18,71.50297546386719
2026-02-19,71.49300384521484
2026-02-20,71.94195556640625
2026-02-23,70.70484924316406
2026-02-24,71.34335327148438
2026-02-25,71.61272430419922
2026-02-26,71.90204620361328
2026-02-27,71.32339477539062
2026-03-02,71.93197631835938
2026-03-03,70.69486999511719
2026-03-04,70.69486999511719
2026-03-05,69.69719696044922
2026-03-06,68.06101989746094
2026-03-09,68.72945404052734
2026-03-10,68.41020202636719
2026-03-11,68.2106704711914
2026-03-12,66.84386444091797
2026-03-13,66.74409484863281
2026-03-16,67.21300506591797
2026-03-17,67.81999969482422
2026-03-18,67.19000244140625
2026-03-19,67.3499984741211
2026-03-20,65.87000274658203
2026-03-23,67.08000183105469
2026-03-24,67.62999725341797
2026-03-25,68.22000122070312
2026-03-26,67.20999908447266
2026-03-27,66.11000061035156
2026-03-30,65.58999633789062
2026-03-31,67.52999877929688
2026-04-01,68.0999984741211
2026-04-02,68.18000030517578
2026-04-06,68.45999908447266
2026-04-07,68.55000305175781
2026-04-08,70.52999877929688
2026-04-09,70.66999816894531
2026-04-10,70.44999694824219
2026-04-13,71.20999908447266
2026-04-14,71.56999969482422
2026-04-15,71.36000061035156
2026-04-16,71.48999786376953
2026-04-17,72.9000015258789
