Date,QQQM
2025-01-07,210.62496948242188
2025-01-08,210.70440673828125
2025-01-10,207.40733337402344
2025-01-13,206.70223999023438
2025-01-14,206.5135498046875
2025-01-15,211.19102478027344
2025-01-16,209.76097106933594
2025-01-17,213.29637145996094
2025-01-21,214.6072540283203
2025-01-22,217.3184051513672
2025-01-23,217.79507446289062
2025-01-24,216.5437774658203
2025-01-27,210.24757385253906
2025-01-28,213.326171875
2025-01-29,212.95870971679688
2025-01-30,213.8524932861328
2025-01-31,213.50494384765625
2025-02-03,211.83651733398438
2025-02-04,214.4582977294922
2025-02-05,215.40170288085938
2025-02-06,216.53384399414062
2025-02-07,213.86244201660156
2025-02-10,216.3551025390625
2025-02-11,215.89825439453125
2025-02-12,216.03729248046875
2025-02-13,219.08609008789062
2025-02-14,220.029541015625
2025-02-18,220.55587768554688
2025-02-19,220.56581115722656
2025-02-20,219.65216064453125
2025-02-21,215.11373901367188
2025-02-24,212.5614776611328
2025-02-25,209.90992736816406
2025-02-26,210.41641235351562
2025-02-27,204.62667846679688
2025-02-28,207.8144989013672
2025-03-03,203.3356475830078
2025-03-04,202.6107177734375
2025-03-05,205.21261596679688
2025-03-06,199.671142578125
2025-03-07,201.10121154785156
2025-03-10,193.52389526367188
2025-03-11,192.78903198242188
2025-03-12,195.0234832763672
2025-03-13,191.48806762695312
2025-03-14,196.11587524414062
2025-03-17,197.3870086669922
2025-03-18,194.12969970703125
2025-03-19,196.62234497070312
2025-03-20,195.93711853027344
2025-03-21,196.6422119140625
2025-03-24,200.8079833984375
2025-03-25,202.05133056640625
2025-03-26,198.36102294921875
2025-03-27,197.1873016357422
2025-03-28,192.05470275878906
2025-03-31,191.99502563476562
2025-04-01,193.566650390625
2025-04-02,194.95919799804688
2025-04-03,184.64427185058594
2025-04-04,173.3545379638672
2025-04-07,173.58331298828125
2025-04-08,170.48983764648438
2025-04-09,190.5030059814453
2025-04-10,182.7742462158203
2025-04-11,186.02688598632812
2025-04-14,187.41944885253906
2025-04-15,187.57859802246094
2025-04-16,181.9287567138672
2025-04-17,181.8889923095703
2025-04-21,177.45266723632812
2025-04-22,182.02822875976562
2025-04-23,186.07662963867188
2025-04-24,191.35842895507812
2025-04-25,193.52684020996094
2025-04-28,193.47711181640625
2025-04-29,194.77020263671875
2025-04-30,194.80999755859375
2025-05-01,197.0977783203125
2025-05-02,200.17138671875
2025-05-05,199.05731201171875
2025-05-06,197.157470703125
2025-05-07,197.96316528320312
2025-05-08,199.96249389648438
2025-05-09,199.8928680419922
2025-05-12,207.95982360839844
2025-05-13,211.142822265625
2025-05-14,212.40606689453125
2025-05-15,212.68458557128906
2025-05-16,213.55990600585938
2025-05-19,213.7986297607422
2025-05-20,213.0625457763672
2025-05-21,210.08843994140625
2025-05-22,210.54598999023438
2025-05-23,208.5466766357422
2025-05-27,213.4703826904297
2025-05-28,212.52542114257812
2025-05-29,212.953125
2025-05-30,212.61495971679688
2025-06-02,214.2860107421875
2025-06-03,215.9571075439453
2025-06-04,216.52406311035156
2025-06-05,214.87289428710938
2025-06-06,217.00152587890625
2025-06-09,217.359619140625
2025-06-10,218.7820281982422
2025-06-11,218.05589294433594
2025-06-12,218.55325317382812
2025-06-13,215.7880096435547
2025-06-16,218.82180786132812
2025-06-17,216.66336059570312
2025-06-18,216.64344787597656
2025-06-20,215.68853759765625
2025-06-23,217.95574951171875
2025-06-24,221.29281616210938
2025-06-25,221.87059020996094
2025-06-26,223.94256591796875
2025-06-27,224.7195587158203
2025-06-30,226.22373962402344
2025-07-01,224.2414093017578
2025-07-02,225.83523559570312
2025-07-03,228.0366973876953
2025-07-07,226.30340576171875
2025-07-08,226.4727783203125
2025-07-09,228.08651733398438
2025-07-10,227.74781799316406
2025-07-11,227.249755859375
2025-07-14,228.05662536621094
2025-07-15,228.28575134277344
2025-07-16,228.53477478027344
2025-07-17,230.3577117919922
2025-07-18,230.15847778320312
2025-07-21,231.323974609375
2025-07-22,230.15847778320312
2025-07-23,231.20443725585938
2025-07-24,231.69253540039062
2025-07-25,232.2404327392578
2025-07-28,232.98751831054688
2025-07-29,232.6388702392578
2025-07-30,232.8978729248047
2025-07-31,231.67263793945312
2025-08-01,227.1401824951172
2025-08-04,231.323974609375
2025-08-05,229.71022033691406
2025-08-06,232.6189422607422
2025-08-07,233.4457550048828
2025-08-08,235.6073760986328
2025-08-11,234.92002868652344
2025-08-12,237.85865783691406
2025-08-13,237.9881591796875
2025-08-14,237.77398681640625
2025-08-15,236.73301696777344
2025-08-18,236.65333557128906
2025-08-19,233.45570373535156
2025-08-20,232.07107543945312
2025-08-21,231.02513122558594
2025-08-22,234.56143188476562
2025-08-25,233.87408447265625
2025-08-26,234.85031127929688
2025-08-27,235.1890106201172
2025-08-28,236.6632843017578
2025-08-29,233.9039764404297
2025-09-02,231.95155334472656
2025-09-03,233.7246856689453
2025-09-04,235.87632751464844
2025-09-05,236.2349395751953
2025-09-08,237.36058044433594
2025-09-09,238.06785583496094
2025-09-10,238.13758850097656
2025-09-11,239.5321807861328
2025-09-12,240.5681610107422
2025-09-15,242.66006469726562
2025-09-16,242.44091796875
2025-09-17,241.9528045654297
2025-09-18,244.17417907714844
2025-09-19,245.83773803710938
2025-09-22,247.2460174560547
2025-09-23,245.60037231445312
2025-09-24,244.74264526367188
2025-09-25,243.68544006347656
2025-09-26,244.7227020263672
2025-09-29,245.8297576904297
2025-09-30,246.46807861328125
2025-10-01,247.6748809814453
2025-10-02,248.6722412109375
2025-10-03,247.6649169921875
2025-10-06,249.51002502441406
2025-10-07,248.19351196289062
2025-10-08,251.0459747314453
2025-10-09,250.74676513671875
2025-10-10,242.02981567382812
2025-10-13,247.17620849609375
2025-10-14,245.56048583984375
2025-10-15,247.22607421875
2025-10-16,246.348388671875
2025-10-17,247.9541473388672
2025-10-20,251.0958251953125
2025-10-21,251.02603149414062
2025-10-22,248.60243225097656
2025-10-23,250.72682189941406
2025-10-24,253.34988403320312
2025-10-27,257.8978271484375
2025-10-28,259.88262939453125
2025-10-29,261.0993957519531
2025-10-30,257.04010009765625
2025-10-31,258.2768249511719
2025-11-03,259.54351806640625
2025-11-04,254.2774200439453
2025-11-05,255.90309143066406
2025-11-06,251.1656494140625
2025-11-07,250.39767456054688
2025-11-10,255.90309143066406
2025-11-11,255.21493530273438
2025-11-12,255.03541564941406
2025-11-13,249.81919860839844
2025-11-14,249.98875427246094
2025-11-17,247.87435913085938
2025-11-18,244.86231994628906
2025-11-19,246.29852294921875
2025-11-20,240.47393798828125
2025-11-21,242.27914428710938
2025-11-24,248.4827423095703
2025-11-25,250.0087127685547
2025-11-26,252.2527618408203
2025-11-28,254.22755432128906
2025-12-01,253.4595947265625
2025-12-02,255.41441345214844
2025-12-03,256.03277587890625
2025-12-04,255.78343200683594
2025-12-05,256.8506164550781
2025-12-08,256.3519287109375
2025-12-09,256.67108154296875
2025-12-10,257.7083435058594
2025-12-11,256.87054443359375
2025-12-12,251.90371704101562
2025-12-15,250.69688415527344
2025-12-16,251.1855926513672
2025-12-17,246.5378875732422
2025-12-18,250.0984649658203
2025-12-19,253.42965698242188
2025-12-22,254.58106994628906
2025-12-23,255.82936096191406
2025-12-24,256.5184020996094
2025-12-26,256.5284118652344
2025-12-29,255.30007934570312
2025-12-30,254.69091796875
2025-12-31,252.57382202148438
2026-01-02,252.094482421875
2026-01-05,254.08175659179688
2026-01-06,256.33868408203125
2026-01-07,256.5783386230469
2026-01-08,255.10035705566406
2026-01-09,257.6568603515625
2026-01-12,257.88653564453125
2026-01-13,257.4870910644531
2026-01-14,254.76083374023438
2026-01-15,255.6496124267578
2026-01-16,255.36001586914062
2026-01-20,250.02731323242188
2026-01-21,253.35275268554688
2026-01-22,255.24017333984375
2026-01-23,256.049072265625
2026-01-26,257.1875
2026-01-27,259.4943542480469
2026-01-28,260.4031066894531
2026-01-29,258.78533935546875
2026-01-30,255.6995391845703
2026-02-02,257.4671325683594
2026-02-03,253.4626007080078
2026-02-04,249.03868103027344
2026-02-05,245.4935302734375
2026-02-06,250.66644287109375
2026-02-09,252.58380126953125
2026-02-10,251.43539428710938
2026-02-11,252.08448791503906
2026-02-12,246.98150634765625
2026-02-13,247.4907989501953
2026-02-17,247.2311553955078
2026-02-18,249.03868103027344
2026-02-19,248.16986083984375
2026-02-20,250.326904296875
2026-02-23,247.31103515625
2026-02-24,249.96739196777344
2026-02-25,253.4825897216797
2026-02-26,250.53662109375
2026-02-27,249.71774291992188
2026-03-02,250.017333984375
2026-03-03,247.38095092773438
2026-03-04,251.02593994140625
2026-03-05,250.37684631347656
2026-03-06,246.63197326660156
2026-03-09,249.86753845214844
2026-03-10,249.92745971679688
2026-03-11,249.86753845214844
2026-03-12,245.60337829589844
2026-03-13,244.11541748046875
2026-03-16,246.83169555664062
2026-03-17,248.1099395751953
2026-03-18,244.62472534179688
2026-03-19,243.86575317382812
2026-03-20,239.31199645996094
2026-03-23,242.07000732421875
2026-03-24,240.4199981689453
2026-03-25,241.97999572753906
2026-03-26,236.2100067138672
2026-03-27,231.61000061035156
2026-03-30,229.8699951171875
2026-03-31,237.6199951171875
2026-04-01,240.57000732421875
2026-04-02,240.86000061035156
2026-04-06,242.32000732421875
2026-04-07,242.3800048828125
2026-04-08,249.5399932861328
2026-04-09,251.22999572753906
2026-04-10,251.60000610351562
2026-04-13,254.1699981689453
2026-04-14,258.7799987792969
2026-04-15,262.4800109863281
2026-04-16,263.69000244140625
2026-04-17,267.1300048828125
